Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
597.08;1691;45;45;11;5.06;71;0;31;39;0;70;17;0.64;1.0;1.0;0;0;199;0;39;5.62;6.4;2.38;7.1;345;128;14.7;16.3;0.48;1.109;0;1;0;0;0;0;0;0;0;1;0;475;;165;55;0;106
597.47;1665;45;45;12;5.07;70;0;30;38;0;71;17;0.65;1.0;1.0;0;0;199;0;40;5.62;7.0;2.38;7.0;345;128;14.7;16.3;0.87;1.109;0;1;0;0;0;0;0;0;0;1;0;483;;166;55;0;108
597.89;2088;65;65;21;7.21;71;0;40;30;0;82;29;0.78;1.0;1.0;0;0;199;0;30;8.12;12.2;3.24;12.5;345;128;14.04;13.1;0.29;0.933;0;1;0;0;0;0;0;0;0;1;0;569;;164;55;0;108
598.29;2139;66;66;23;7.3;74;0;40;30;0;84;31;0.79;1.0;1.0;0;0;199;0;30;8.25;13.4;3.29;13.0;345;128;14.04;13.1;0.68;0.933;0;1;0;0;0;0;0;0;0;1;0;580;;161;55;51;149
598.68;2280;84;84;49;9.72;76;0;49;21;0;96;42;0.86;1.0;1.0;0;0;199;0;21;10.5;28.5;4.27;18.5;345;128;13.54;14.3;0.07;1.056;0;1;0;0;0;0;0;0;0;1;0;673;;159;55;58;154
599.09;2933;75;75;55;8.43;75;0;48;22;0;100;51;0.77;1.0;1.0;0;0;199;0;22;9.38;32.0;3.75;20.6;345;128;14.04;14.3;0.48;1.019;0;1;0;0;0;0;0;0;0;1;0;702;;159;55;58;156
599.48;2818;83;83;52;9.65;78;0;52;17;0;104;54;0.81;1.0;1.0;0;0;199;0;18;10.38;30.2;4.25;22.7;345;128;13.54;14.3;0.87;1.056;0;1;0;0;0;0;0;0;0;1;0;736;;155;55;56;165
599.88;3035;83;83;44;9.71;75;0;53;17;0;105;56;0.79;1.0;1.0;0;0;199;0;17;10.38;25.6;4.26;24.6;345;128;13.54;12.5;0.27;0.923;0;1;0;0;0;0;0;0;0;1;0;738;;159;55;58;165
600.29;2766;39;39;14;4.46;75;0;23;48;1;66;25;0.59;1.0;1.0;0;0;199;0;47;4.88;8.1;2.16;10.3;345;128;15.05;12.5;0.67;0.831;0;1;0;0;0;0;0;0;0;1;0;451;;159;55;61;105
600.5;2779;33;33;14;4.0;74;0;20;50;0;60;21;0.55;1.0;1.0;0;0;199;0;50;4.12;8.1;1.97;9.3;345;128;14.93;12.5;0.89;0.837;0;1;0;0;0;0;0;0;0;1;0;406;;160;55;55;99
600.91;2190;27;27;8;3.37;72;0;22;46;0;55;13;0.51;1.0;1.0;0;0;199;0;48;3.38;4.7;1.71;6.2;345;128;14.82;14.0;0.28;0.945;0;1;0;0;0;0;0;0;0;1;0;367;;163;55;58;90
601.3;1883;24;24;3;3.17;72;0;27;43;0;51;10;0.48;1.0;1.0;0;0;199;0;43;3.0;1.7;1.63;5.0;345;128;14.82;14.0;0.67;0.945;0;1;0;0;0;0;0;0;0;1;0;336;;163;55;58;86
601.7;1819;25;25;3;3.2;72;0;29;41;0;51;10;0.48;1.0;1.0;0;0;199;0;41;3.12;1.7;1.64;4.9;345;128;14.7;12.9;0.06;0.878;0;1;0;0;0;0;0;0;0;1;0;334;;163;55;60;86
602.11;1601;31;31;6;3.83;73;0;30;39;0;58;11;0.55;1.0;1.0;0;0;199;0;40;3.88;3.5;1.9;5.1;345;128;14.7;12.9;0.48;0.878;0;1;0;0;0;0;0;0;0;1;0;391;;162;55;60;91
602.5;1819;35;35;7;4.16;73;0;25;45;0;61;14;0.58;1.0;1.0;0;0;199;0;45;4.38;4.1;2.03;6.3;345;128;14.7;12.9;0.86;0.878;0;1;0;0;0;0;0;0;0;1;0;412;;162;55;0;100
602.92;1883;33;33;7;4.01;73;0;27;43;0;59;13;0.56;1.0;1.0;0;0;199;0;43;4.12;4.1;1.97;6.3;345;128;14.82;14.5;0.27;0.978;0;1;0;0;0;0;0;0;0;1;0;396;;162;55;3;42
603.32;1767;35;35;8;4.16;73;0;27;43;0;61;14;0.58;1.0;1.0;0;0;199;0;43;4.38;4.7;2.03;6.1;345;128;14.7;14.5;0.67;0.986;0;1;0;0;0;0;0;0;0;1;0;409;;162;55;5;100
603.72;1921;39;39;10;4.51;73;0;26;44;0;64;16;0.6;1.0;1.0;0;0;199;0;44;4.88;5.8;2.17;7.2;345;128;14.82;16.5;0.07;1.113;0;1;0;0;0;0;0;0;0;1;0;434;;162;55;0;70
604.13;1972;55;55;19;6.01;73;0;34;35;0;76;24;0.72;1.0;1.0;0;0;199;0;36;6.88;11.0;2.77;9.9;345;128;14.82;16.5;0.48;1.113;0;1;0;0;0;0;0;0;0;1;0;523;;162;55;0;114
604.53;2113;53;53;18;5.82;74;0;32;38;0;75;25;0.71;1.0;1.0;0;0;199;0;38;6.62;10.5;2.7;10.2;345;128;14.82;16.5;0.88;1.113;0;1;0;0;0;0;0;0;0;1;0;514;;160;55;5;113
604.94;1985;44;44;15;4.97;74;0;27;43;0;69;20;0.64;1.0;1.0;0;0;199;0;43;5.5;8.7;2.36;8.2;345;128;14.82;14.5;0.28;0.978;0;1;0;0;0;0;0;0;0;1;0;467;;161;55;50;42
605.33;1972;43;43;14;4.9;74;0;26;44;0;68;19;0.63;1.0;1.0;0;0;199;0;44;5.38;8.1;2.33;8.1;345;128;14.82;14.5;0.67;0.978;0;1;0;0;0;0;0;0;0;1;0;463;;161;55;21;99
605.75;1985;49;49;14;5.46;73;0;30;40;0;72;22;0.68;1.0;1.0;0;0;199;0;40;6.12;8.1;2.55;9.0;345;128;14.82;15.5;0.08;1.046;0;1;0;0;0;0;0;0;0;1;0;494;;162;55;0;42
606.14;1895;40;40;12;4.63;73;0;26;44;0;66;17;0.61;1.0;1.0;0;0;199;0;44;5.0;7.0;2.22;7.3;345;128;14.82;15.5;0.47;1.046;0;1;0;0;0;0;0;0;0;1;0;451;;161;55;44;70
606.33;1998;42;42;12;4.75;72;0;25;45;0;67;19;0.62;1.0;1.0;0;0;199;0;45;5.25;7.0;2.26;7.9;345;128;14.82;15.5;0.67;1.046;0;1;0;0;0;0;0;0;0;1;0;455;;163;55;0;105
606.74;2664;83;83;58;9.85;74;0;50;20;0;98;49;0.82;1.0;1.0;0;0;199;0;20;10.38;33.7;4.31;21.9;345;128;13.54;14.1;0.07;1.041;0;1;0;0;0;0;0;0;0;1;0;690;;160;55;61;155
607.16;3714;73;73;57;8.07;74;0;40;30;0;99;61;0.73;1.0;1.0;0;0;199;0;30;9.12;33.1;3.6;25.0;345;128;13.94;14.1;0.49;1.011;0;1;0;0;0;0;0;0;0;1;0;695;;160;55;54;155
607.54;3432;86;86;57;9.92;74;0;53;17;0;109;66;0.78;1.0;1.0;0;0;199;0;17;10.75;33.1;4.34;28.4;345;128;13.63;14.1;0.88;1.034;0;1;0;0;0;0;0;0;0;1;0;769;;160;55;28;57
607.96;3599;89;89;57;11;74;0;52;18;0;113;72;0.79;1.0;1.0;0;0;199;0;18;11.12;33.1;4.67;32.2;345;128;11.91;13.1;0.29;1.1;0;1;0;0;0;0;0;0;0;1;0;805;;160;55;59;169
608.35;3765;93;93;57;12;75;0;52;19;0;117;79;0.8;1.0;1.0;0;0;199;0;18;11.62;33.1;5.02;36.4;345;128;11.91;13.1;0.68;1.1;0;1;0;0;0;0;0;0;0;1;0;831;;159;55;61;90
608.76;3919;94;94;56;12;75;0;51;19;0;118;83;0.79;1.0;1.0;0;0;199;0;19;11.75;32.6;5.12;38.7;345;128;11.61;11.8;0.09;1.016;0;1;0;0;0;0;0;0;0;1;0;841;;159;55;62;169
609.18;4047;89;89;46;11;75;0;50;20;0;114;82;0.77;1.0;1.0;0;0;199;0;20;11.12;26.7;4.88;38.0;345;128;11.61;11.8;0.5;1.016;0;1;0;0;0;0;0;0;0;1;0;813;;159;56;64;169
609.56;3663;22;22;3;2.98;75;0;25;45;0;48;18;0.45;1.0;1.0;0;0;199;0;45;2.75;1.7;1.57;9.1;345;128;14.7;11.8;0.89;0.803;0;1;0;0;0;0;0;0;0;1;0;311;;159;55;68;84
609.98;2318;16;16;0;2.36;73;0;45;25;0;42;8;0.39;1.0;1.0;0;0;199;0;25;2.0;0.0;1.31;4.6;345;128;14.82;11.2;0.3;0.756;0;1;0;0;0;1;0;0;0;1;0;266;;162;55;66;77
610.36;1204;29;29;2;3.57;72;0;65;20;0;57;8;0.52;1.0;1.0;0;0;199;0;5;3.62;1.2;1.79;3.6;345;128;14.7;11.2;0.69;0.762;0;1;0;0;0;1;0;0;0;1;0;379;;163;55;24;91
610.78;2088;62;62;18;6.93;73;0;40;30;0;79;28;0.76;1.0;1.0;0;0;199;0;30;7.75;10.5;3.14;12.1;345;128;14.04;13.8;0.1;0.983;0;1;0;0;0;0;0;0;0;1;0;549;;162;55;0;148
611.18;2152;55;55;18;6.07;74;0;34;37;0;77;27;0.73;1.0;1.0;0;0;199;0;36;6.88;10.5;2.8;10.9;345;128;14.82;13.8;0.51;0.931;0;1;0;0;0;0;0;0;0;1;0;529;;161;56;56;114
611.58;2433;88;88;39;11;75;0;49;21;0;98;47;0.88;1.0;1.0;0;0;199;0;21;11.0;22.7;4.59;21.3;345;128;13.54;13.8;0.9;1.019;0;1;0;0;0;0;0;0;0;1;0;686;;159;56;61;88
611.77;1780;21;21;0;2.88;73;0;36;20;0;48;9;0.47;1.0;1.0;0;0;199;0;34;2.62;0.0;1.52;4.3;345;128;14.7;9.9;0.09;0.673;0;1;0;0;0;1;0;0;0;1;0;314;;163;56;68;84
612.18;1255;22;22;0;2.95;72;0;64;20;0;49;6;0.45;1.0;1.0;0;0;199;0;6;2.75;0.0;1.54;3.1;345;128;14.7;9.9;0.5;0.673;0;1;0;0;0;1;0;0;0;1;0;320;;163;56;48;85
612.58;1511;23;23;0;3.01;71;0;59;20;0;48;7;0.47;1.0;1.0;0;0;199;0;11;2.88;0.0;1.56;3.8;345;128;14.7;9.9;0.91;0.673;0;1;0;0;0;1;0;0;0;1;0;313;;164;56;0;85
613.0;1153;21;21;0;2.91;73;0;65;20;0;49;5;0.44;1.0;1.0;0;0;199;0;5;2.62;0.0;1.53;2.8;345;128;14.7;16.7;0.32;1.136;0;1;0;0;0;1;0;0;0;1;0;322;;162;56;53;74
613.4;1281;21;21;0;2.87;70;0;57;20;0;48;6;0.44;1.0;1.0;0;0;199;0;13;2.62;0.0;1.5;3.1;345;128;14.7;16.7;0.72;1.136;0;1;0;0;0;1;0;0;0;1;0;314;;166;56;0;84
613.8;1755;21;21;0;2.88;71;0;55;20;0;45;8;0.48;1.0;1.0;0;0;199;0;15;2.62;0.0;1.51;4.2;345;128;14.7;13.3;0.12;0.905;0;1;0;0;0;1;0;0;0;1;0;289;;164;56;63;82
614.2;1370;19;19;0;2.71;71;0;65;20;0;46;6;0.44;1.0;1.0;0;0;199;0;5;2.38;0.0;1.44;3.1;345;128;14.7;13.3;0.52;0.905;0;1;0;0;0;1;0;0;0;1;0;299;;164;56;10;83
614.6;1140;20;20;0;2.78;71;0;67;20;0;49;5;0.43;1.0;1.0;0;0;199;0;3;2.5;0.0;1.47;2.6;345;128;14.7;13.3;0.92;0.905;0;1;0;0;0;1;0;0;0;1;0;323;;165;55;0;85
615.0;1255;21;21;0;2.83;69;0;59;20;0;48;6;0.44;1.0;1.0;0;0;199;0;11;2.62;0.0;1.48;3.0;345;128;14.7;13.9;0.31;0.946;0;1;0;0;0;1;0;0;0;1;0;312;;167;55;0;84
615.41;1614;32;32;4;3.9;70;0;30;40;0;58;11;0.55;1.0;1.0;0;0;199;0;40;4.0;2.3;1.91;5.2;345;128;14.7;13.9;0.73;0.946;0;1;0;0;0;0;0;0;0;1;0;385;;166;55;61;73
615.8;1588;22;22;0;2.96;71;0;40;20;0;48;8;0.48;1.0;1.0;0;0;199;0;30;2.75;0.0;1.54;3.9;345;128;14.7;13.0;0.11;0.884;0;1;0;0;0;1;0;0;0;1;0;313;;165;55;57;84
616.2;1101;24;24;0;3.13;71;0;54;20;0;53;5;0.47;1.0;1.0;0;0;199;0;16;3.0;0.0;1.61;2.9;345;128;14.7;13.0;0.51;0.884;0;1;0;0;0;1;0;0;0;1;0;347;;165;55;12;88
616.62;1268;22;22;0;2.97;70;0;50;20;0;50;6;0.46;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;3.1;345;128;14.7;13.0;0.93;0.884;0;1;0;0;0;1;0;0;0;1;0;324;;166;55;0;73
617.01;1332;21;21;0;2.81;71;0;50;20;0;47;6;0.44;1.0;1.0;0;0;199;0;20;2.62;0.0;1.48;3.1;345;128;14.7;12.7;0.31;0.864;0;1;0;0;0;1;0;0;0;1;0;308;;165;55;62;84
617.43;1511;21;21;0;2.85;72;0;50;20;0;46;7;0.46;1.0;1.0;0;0;199;0;20;2.62;0.0;1.5;3.6;345;128;14.7;12.7;0.73;0.864;0;1;0;0;0;1;0;0;0;1;0;298;;163;55;64;82
617.63;1383;19;19;0;2.71;71;0;57;20;0;46;6;0.45;1.0;1.0;0;0;199;0;13;2.38;0.0;1.44;3.1;345;128;14.7;12.7;0.93;0.864;0;1;0;0;0;1;0;0;0;1;0;301;;164;55;66;83
618.01;1217;22;22;0;2.98;71;0;53;20;0;50;6;0.45;1.0;1.0;0;0;199;0;17;2.75;0.0;1.55;3.0;345;128;14.7;20.9;0.3;1.422;0;1;0;0;0;1;0;0;0;1;0;329;;165;55;0;85
618.44;1370;21;21;0;2.83;71;0;50;20;0;48;6;0.45;1.0;1.0;0;0;199;0;20;2.62;0.0;1.49;3.2;345;128;14.7;20.9;0.73;1.422;0;1;0;0;0;1;0;0;0;1;0;312;;165;55;11;84
618.83;1434;20;20;0;2.81;71;0;50;20;0;46;6;0.45;1.0;1.0;0;0;199;0;20;2.5;0.0;1.48;3.4;345;128;14.7;13.4;0.11;0.912;0;1;0;0;0;1;0;0;0;1;0;299;;164;55;63;83
619.24;1396;19;19;0;2.71;71;0;50;20;0;45;6;0.44;1.0;1.0;0;0;199;0;20;2.38;0.0;1.44;3.2;345;128;14.7;13.4;0.52;0.912;0;1;0;0;0;1;0;0;0;1;0;291;;164;55;65;82
619.63;1281;19;19;0;2.67;72;0;50;20;0;46;5;0.43;1.0;1.0;0;0;199;0;20;2.38;0.0;1.43;2.9;345;128;14.7;13.4;0.91;0.912;0;1;0;0;0;1;0;0;0;1;0;300;;163;55;65;83
620.06;1114;19;19;0;2.67;72;0;50;20;0;47;5;0.41;1.0;1.0;0;0;199;0;20;2.38;0.0;1.43;2.5;345;128;14.7;12.1;0.33;0.823;0;1;0;0;0;1;0;0;0;1;0;302;;163;55;65;84
620.44;1101;20;20;0;2.78;71;0;50;20;0;49;4;0.43;1.0;1.0;0;0;199;0;20;2.5;0.0;1.47;2.6;345;128;14.7;12.1;0.71;0.823;0;1;0;0;0;1;0;0;0;1;0;318;;164;55;64;85
620.84;679;23;23;0;3.11;75;0;50;20;0;54;3;0.45;1.0;1.0;0;0;199;0;20;2.88;0.0;1.62;1.8;345;128;14.47;13.3;0.11;0.919;0;1;0;0;0;1;0;0;0;1;0;355;;159;55;62;89
621.24;717;29;29;0;3.66;75;0;50;20;0;60;4;0.49;1.0;1.0;0;0;199;0;20;3.62;0.0;1.84;2.2;345;128;14.47;13.3;0.51;0.919;0;1;0;0;0;1;0;0;0;1;0;405;;159;55;53;100
621.65;832;26;26;0;3.42;74;0;50;20;0;58;5;0.45;1.0;1.0;0;0;199;0;20;3.25;0.0;1.74;2.4;345;128;14.47;13.3;0.92;0.919;0;1;0;0;0;1;0;0;0;1;0;391;;161;55;14;99
622.04;922;25;25;0;3.27;72;0;50;20;0;56;5;0.45;1.0;1.0;0;0;199;0;20;3.12;0.0;1.67;2.5;345;128;14.47;14.0;0.31;0.968;0;1;0;0;0;1;0;0;0;1;0;371;;163;55;41;90
622.47;1089;24;24;0;3.18;71;0;50;20;0;53;5;0.46;1.0;1.0;0;0;199;0;20;3.0;0.0;1.63;2.9;345;128;14.7;14.0;0.73;0.952;0;1;0;0;0;1;0;0;0;1;0;351;;165;55;50;89
622.87;1037;23;23;0;3.03;71;0;50;20;0;52;5;0.45;1.0;1.0;0;0;199;0;20;2.88;0.0;1.57;2.6;345;128;14.7;14.1;0.13;0.959;0;1;0;0;0;1;0;0;0;1;0;342;;164;55;61;86
623.27;973;22;22;0;2.96;71;0;50;20;0;51;5;0.43;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;2.4;345;128;14.7;14.1;0.53;0.959;0;1;0;0;0;1;0;0;0;1;0;338;;164;55;60;86
623.45;884;22;22;0;2.96;71;0;50;20;0;53;4;0.43;1.0;1.0;0;0;199;0;20;2.75;0.0;1.54;2.2;345;128;14.7;14.1;0.71;0.959;0;1;0;0;0;1;0;0;0;1;0;348;;165;55;61;88
623.87;781;24;24;0;3.18;71;0;50;20;0;56;4;0.45;1.0;1.0;0;0;200;0;20;3.0;0.0;1.63;2.1;345;128;14.47;14.8;0.12;1.023;0;1;0;0;0;1;0;0;0;1;0;370;;165;55;57;90
624.27;781;27;27;0;3.46;73;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.38;0.0;1.75;2.3;345;128;14.47;14.8;0.51;1.023;0;1;0;0;0;1;0;0;0;1;0;391;;162;54;48;92
624.66;756;25;25;0;3.28;71;0;50;20;0;57;4;0.46;1.0;1.0;0;0;200;0;20;3.12;0.0;1.67;2.1;345;128;14.47;14.8;0.91;1.023;0;1;0;0;0;1;0;0;0;1;0;382;;165;54;26;91
625.07;717;26;26;0;3.33;71;0;50;20;0;58;4;0.47;1.0;1.0;0;0;200;0;20;3.25;0.0;1.69;2.0;345;128;14.47;14.8;0.31;1.023;0;1;0;0;0;1;0;0;0;1;0;384;;164;54;38;91
625.49;807;26;26;0;3.36;71;0;50;20;0;58;4;0.45;1.0;1.0;0;0;200;0;20;3.25;0.0;1.7;2.3;345;128;14.47;14.8;0.74;1.023;0;1;0;0;0;1;0;0;0;1;0;390;;164;54;22;91
625.88;768;26;26;0;3.38;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.71;2.2;345;128;14.47;15.4;0.12;1.064;0;1;0;0;0;1;0;0;0;1;0;385;;165;54;18;92
626.28;807;26;26;0;3.33;71;0;50;20;0;58;4;0.45;1.0;1.0;0;0;200;0;20;3.25;0.0;1.69;2.2;345;128;14.47;15.4;0.52;1.064;0;1;0;0;0;1;0;0;0;1;0;384;;164;54;15;36
626.7;781;27;27;0;3.47;72;0;50;20;0;59;4;0.47;1.0;1.0;0;0;200;0;20;3.38;0.0;1.75;2.3;345;128;14.47;15.4;0.94;1.064;0;1;0;0;0;1;0;0;0;1;0;393;;163;54;27;92
627.09;781;26;26;0;3.38;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.4;0.32;0.995;0;1;0;0;0;1;0;0;0;1;0;389;;164;54;25;91
627.5;768;26;26;0;3.38;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.4;0.73;0.995;0;1;0;0;0;1;0;0;0;1;0;386;;164;54;39;91
627.89;820;27;27;0;3.47;74;0;50;20;0;59;4;0.45;1.0;1.0;0;0;200;0;20;3.38;0.0;1.76;2.4;345;128;14.47;14.3;0.12;0.988;0;1;0;0;0;1;0;0;0;1;0;392;;161;54;24;92
628.3;768;27;27;0;3.5;72;0;50;20;0;59;4;0.47;1.0;1.0;0;0;200;0;20;3.38;0.0;1.76;2.2;345;128;14.47;14.3;0.53;0.988;0;1;0;0;0;1;0;0;0;1;0;393;;163;54;18;92
628.71;756;26;26;0;3.36;71;0;50;20;0;58;4;0.47;1.0;1.0;0;0;200;0;20;3.25;0.0;1.7;2.1;345;128;14.47;14.3;0.94;0.988;0;1;0;0;0;1;0;0;0;1;0;388;;164;54;22;91
628.9;820;26;26;0;3.4;72;0;50;20;0;58;4;0.45;1.0;1.0;0;0;200;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.9;0.12;1.03;0;1;0;0;0;1;0;0;0;1;0;390;;163;54;17;99
629.31;781;26;26;0;3.38;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.9;0.54;1.03;0;1;0;0;0;1;0;0;0;1;0;391;;164;54;18;92
629.72;820;26;26;0;3.36;71;0;50;20;0;58;4;0.45;1.0;1.0;0;0;200;0;20;3.25;0.0;1.7;2.3;345;128;14.47;14.9;0.94;1.03;0;1;0;0;0;1;0;0;0;1;0;387;;165;54;12;44
630.13;768;26;26;0;3.36;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.7;2.2;345;128;14.47;14.6;0.36;1.009;0;1;0;0;0;1;0;0;0;1;0;391;;164;54;12;45
630.53;781;26;26;0;3.36;71;0;50;20;0;58;4;0.46;1.0;1.0;0;0;200;0;20;3.25;0.0;1.7;2.2;345;128;14.47;14.6;0.76;1.009;0;1;0;0;0;1;0;0;0;1;0;387;;165;54;7;99
630.94;807;27;27;0;3.41;71;0;50;20;0;59;4;0.46;1.0;1.0;0;0;200;0;20;3.38;0.0;1.72;2.3;345;128;14.47;15.6;0.17;1.078;0;1;0;0;0;1;0;0;0;1;0;392;;165;54;5;92
631.32;781;27;27;0;3.41;69;0;50;20;0;59;4;0.47;1.0;1.0;0;0;200;0;20;3.38;0.0;1.71;2.2;345;128;14.47;15.6;0.54;1.078;0;1;0;0;0;1;0;0;0;1;0;397;;167;54;3;100
631.73;832;27;27;0;3.4;70;0;50;20;0;59;5;0.45;1.0;1.0;0;0;200;0;20;3.38;0.0;1.71;2.4;345;128;14.47;15.6;0.96;1.078;0;1;0;0;0;1;0;0;0;1;0;393;;166;54;0;99
632.14;768;27;27;0;3.42;70;0;50;20;0;59;4;0.47;1.0;1.0;0;0;200;0;20;3.38;0.0;1.72;2.2;345;128;14.47;15.3;0.37;1.057;0;1;0;0;0;1;0;0;0;1;0;393;;166;54;0;91
632.53;768;28;28;0;3.52;70;0;50;20;0;60;5;0.48;1.0;1.0;0;0;200;0;20;3.5;0.0;1.76;2.3;345;128;14.47;15.3;0.76;1.057;0;1;0;0;0;1;0;0;0;1;0;400;;166;54;0;92
632.94;845;26;26;0;3.35;70;0;50;20;0;59;5;0.45;1.0;1.0;0;0;200;0;20;3.25;0.0;1.69;2.4;345;128;14.47;14.8;0.17;1.023;0;1;0;0;0;1;0;0;0;1;0;394;;166;54;0;91
633.34;884;25;25;0;3.3;70;0;50;20;0;58;4;0.45;1.0;1.0;0;0;200;0;20;3.12;0.0;1.67;2.4;345;128;14.47;14.8;0.57;1.023;0;1;0;0;0;1;0;0;0;1;0;388;;166;54;0;92
633.74;781;26;26;0;3.38;71;0;50;20;0;59;4;0.47;1.0;1.0;0;0;202;0;20;3.25;0.0;1.71;2.2;345;128;14.47;14.8;0.96;1.023;0;1;0;0;0;1;0;0;0;1;0;396;;165;53;0;91
634.17;845;26;26;0;3.41;71;0;50;20;0;59;5;0.45;1.0;1.0;0;0;202;0;20;3.25;0.0;1.72;2.4;345;128;14.47;16.3;0.39;1.126;0;1;0;0;0;1;0;0;0;1;0;397;;164;53;0;100
634.34;884;25;25;0;3.28;71;0;50;20;0;58;5;0.45;1.0;1.0;0;0;202;0;20;3.12;0.0;1.67;2.4;345;128;14.47;16.3;0.57;1.126;0;1;0;0;0;1;0;0;0;1;0;391;;166;53;0;84
634.75;884;26;26;0;3.32;72;0;50;20;0;58;5;0.45;1.0;1.0;0;0;202;0;20;3.25;0.0;1.69;2.4;345;128;14.47;16.3;0.97;1.126;0;1;0;0;0;1;0;0;0;1;0;390;;163;53;0;99
635.16;845;25;25;0;3.28;71;0;50;20;0;57;4;0.45;1.0;1.0;0;0;202;0;20;3.12;0.0;1.67;2.3;345;128;14.47;15.1;0.38;1.044;0;1;0;0;0;1;0;0;0;1;0;378;;164;53;0;90
635.57;756;25;25;0;3.28;71;0;50;20;0;57;4;0.46;1.0;1.0;0;0;202;0;20;3.12;0.0;1.67;2.1;345;128;14.47;15.1;0.8;1.044;0;1;0;0;0;1;0;0;0;1;0;382;;164;53;0;91
635.96;768;26;26;0;3.33;73;0;50;20;0;57;4;0.46;1.0;1.0;0;0;202;0;20;3.25;0.0;1.7;2.1;345;128;14.47;14.7;0.18;1.016;0;1;0;0;0;1;0;0;0;1;0;383;;162;53;2;91
636.36;820;26;26;0;3.38;73;0;50;20;0;58;4;0.45;1.0;1.0;0;0;202;0;20;3.25;0.0;1.72;2.3;345;128;14.47;14.7;0.58;1.016;0;1;0;0;0;1;0;0;0;1;0;389;;162;53;9;92
636.77;807;26;26;0;3.35;72;0;50;20;0;58;4;0.45;1.0;1.0;0;0;202;0;20;3.25;0.0;1.7;2.3;345;128;14.47;14.7;0.99;1.016;0;1;0;0;0;1;0;0;0;1;0;384;;163;53;20;91
637.18;832;28;28;0;3.57;72;0;50;20;0;60;5;0.47;1.0;1.0;0;0;202;0;20;3.5;0.0;1.79;2.5;345;128;14.47;14.3;0.39;0.988;0;1;0;0;0;1;0;0;0;1;0;402;;163;53;24;53
637.58;922;27;27;0;3.48;71;0;50;20;0;59;5;0.47;1.0;1.0;0;0;202;0;20;3.38;0.0;1.75;2.7;345;128;14.47;14.3;0.79;0.988;0;1;0;0;0;1;0;0;0;1;0;399;;164;53;5;100
637.98;832;25;25;0;3.26;71;0;50;20;0;58;5;0.45;1.0;1.0;0;0;202;0;20;3.12;0.0;1.66;2.3;345;128;14.47;15.7;0.19;1.085;0;1;0;0;0;1;0;0;0;1;0;389;;165;53;0;90
638.38;832;25;25;0;3.25;71;0;50;20;0;58;4;0.45;1.0;1.0;0;0;202;0;20;3.12;0.0;1.66;2.3;345;128;14.47;15.7;0.59;1.085;0;1;0;0;0;1;0;0;0;1;0;389;;165;53;0;92
638.8;832;26;26;0;3.33;71;0;50;20;0;59;5;0.45;1.0;1.0;0;0;202;0;20;3.25;0.0;1.69;2.3;345;128;14.47;15.7;1.0;1.085;0;1;0;0;0;1;0;0;0;1;0;398;;164;53;0;91
639.2;1050;35;35;1;4.2;70;0;41;29;0;63;8;0.55;1.0;1.0;0;0;202;0;29;4.38;0.6;2.03;3.7;345;128;14.7;16.0;0.4;1.088;0;1;0;0;0;1;0;0;0;1;0;426;;166;53;0;102
639.6;999;26;26;1;3.3;70;0;48;20;0;56;6;0.47;1.0;1.0;0;0;202;0;22;3.25;0.6;1.67;2.7;345;128;14.47;16.0;0.79;1.106;0;1;0;0;0;1;0;0;0;1;0;375;;166;53;0;90
