время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
1122.19;1985;65;65;1.0;2.6;5.94;22;0;64;87;24;0;0;0.0;0.0;140;95;64;24;40;30;90;504;161;49;1;;30;8.12;14.04;;;;9.8;14.2;345;63
1122.39;2113;70;70;1.0;2.77;6.36;22;0;64;97;29;0;0;0.0;0.0;140;95;64;8;43;27;90;525;161;49;1;;27;8.75;13.94;;;;11.2;17.2;345;63
1122.83;2254;74;74;1.0;2.92;6.71;22;0;64;105;33;0;0;0.0;0.0;140;95;64;24;45;25;92;541;158;49;1;;25;9.25;13.94;;;;12.6;19.5;345;63
1123.24;2331;73;73;1.0;2.88;6.61;22;0;64;115;38;0;0;0.0;0.0;140;95;64;40;45;25;92;549;159;49;1;;25;9.12;14.04;;;;12.8;22.4;345;63
1123.63;2318;71;71;1.0;2.81;6.46;22;0;64;109;35;0;0;0.0;0.0;156;95;64;8;44;26;91;542;159;49;1;;26;8.88;14.04;;;;12.5;20.6;345;63
1124.04;2088;48;48;1.0;1.95;4.3;22;0;63;71;16;0;0;0.0;0.0;140;95;64;40;29;41;91;457;159;49;1;;41;6.0;14.82;;;;7.5;9.6;345;63
1124.46;1588;37;37;1.0;1.62;3.5;22;0;64;57;9;0;0;0.0;0.0;140;95;64;24;31;42;90;383;161;49;1;;39;4.62;14.7;;;;4.6;5.5;345;63
1124.85;1473;43;43;1.0;1.79;3.92;22;0;64;57;9;0;0;0.0;0.0;140;95;64;8;34;36;89;387;162;49;1;;36;5.38;14.7;;;;4.8;5.5;345;63
1125.27;1614;45;45;1.0;1.88;4.13;22;0;64;61;11;0;0;0.0;0.0;140;95;64;56;32;38;90;409;161;49;1;;38;5.62;14.7;;;;5.6;6.7;345;63
1125.68;1396;22;22;1.0;1.14;2.3;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;34;36;88;300;163;49;1;;36;2.75;14.7;;;;2.7;1.7;345;63
1126.1;1306;23;23;1.0;1.17;2.36;22;0;64;43;2;0;0;0.0;0.0;156;95;64;56;34;36;88;287;163;49;1;;36;2.88;14.7;;;;2.6;1.5;345;63
1126.3;1281;22;22;1.0;1.14;2.29;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;36;34;87;283;164;49;1;;34;2.75;14.7;;;;2.4;1.5;345;63
1126.71;1204;23;23;1.0;1.16;2.34;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;285;164;49;1;;35;2.88;14.7;;;;2.3;1.5;345;63
1127.14;1204;23;23;1.0;1.16;2.35;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;34;36;88;285;163;49;1;;36;2.88;14.7;;;;2.4;1.5;345;63
1127.56;1255;22;22;1.0;1.15;2.33;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;88;284;163;49;1;;35;2.75;14.7;;;;2.4;1.5;345;63
1127.94;1268;23;23;1.0;1.15;2.33;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;33;87;284;164;49;1;;35;2.88;14.7;;;;2.5;1.5;345;63
1128.36;1165;23;23;1.0;1.16;2.34;22;0;64;44;3;0;0;0.0;0.0;156;95;64;8;34;35;87;283;165;49;1;;36;2.88;14.7;;;;2.3;1.7;345;63
1128.77;1281;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;34;87;283;165;49;1;;35;2.75;14.7;;;;2.5;1.5;345;63
1129.19;1165;23;23;1.0;1.15;2.33;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;281;165;49;1;;35;2.88;14.7;;;;2.3;1.5;345;63
1129.59;1268;22;22;1.0;1.14;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;87;280;165;49;1;;33;2.75;14.7;;;;2.4;1.5;345;63
1129.81;1153;23;23;1.0;1.16;2.35;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;88;282;163;49;1;;35;2.88;14.7;;;;2.3;1.5;345;63
1130.24;1204;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;32;87;280;165;49;1;;36;2.75;14.7;;;;2.3;1.5;345;63
1130.63;1229;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;88;281;163;49;1;;33;2.75;14.7;;;;2.4;1.5;345;63
1131.05;1140;23;23;1.0;1.17;2.37;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;87;282;165;49;1;;35;2.88;14.7;;;;2.2;1.5;345;63
1131.45;1140;24;24;1.0;1.19;2.42;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;33;87;283;164;49;1;;35;3.0;14.7;;;;2.3;1.5;345;63
1131.89;1063;24;24;1.0;1.2;2.46;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;33;87;281;164;49;1;;35;3.0;14.7;;;;2.2;1.5;345;63
1132.28;1140;24;24;1.0;1.19;2.43;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;37;33;87;278;162;49;1;;33;3.0;14.7;;;;2.3;1.5;345;63
1132.7;1396;19;19;1.0;1.04;2.06;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;36;35;88;279;163;49;1;;34;2.38;14.7;;;;2.4;1.5;345;63
1133.09;1383;19;19;1.0;1.05;2.08;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;279;164;49;1;;35;2.38;14.7;;;;2.4;1.5;345;63
1133.29;1383;20;20;1.0;1.06;2.12;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;280;164;49;1;;34;2.5;14.7;;;;2.4;1.5;345;63
1133.7;1332;21;21;1.0;1.09;2.19;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;36;34;87;282;164;49;1;;34;2.62;14.7;;;;2.4;1.5;345;63
1134.14;1332;21;21;1.0;1.09;2.19;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;87;282;164;49;1;;35;2.62;14.7;;;;2.4;1.5;345;63
1134.54;1229;22;22;1.0;1.12;2.26;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;88;283;163;49;1;;35;2.75;14.7;;;;2.3;1.5;345;63
1134.95;1217;22;22;1.0;1.15;2.31;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;35;35;88;284;164;49;1;;35;2.75;14.7;;;;2.3;1.7;345;63
1135.37;1255;22;22;1.0;1.15;2.33;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;37;33;88;281;163;49;1;;33;2.75;14.7;;;;2.4;1.5;345;63
1135.8;1140;23;23;1.0;1.19;2.41;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;38;32;90;282;161;49;1;;32;2.88;14.7;;;;2.3;1.5;345;63
1136.21;1140;23;23;1.0;1.17;2.38;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;36;87;281;164;49;1;;34;2.88;14.7;;;;2.3;1.5;345;63
1136.6;1114;24;24;1.0;1.2;2.44;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;34;89;282;162;49;1;;33;3.0;14.7;;;;2.3;1.5;345;63
1136.81;1114;23;23;1.0;1.19;2.42;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;40;36;88;280;163;49;1;;30;2.88;14.7;;;;2.2;1.5;345;63
1137.22;1101;24;24;1.0;1.21;2.46;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;40;30;88;278;163;49;1;;30;3.0;14.7;;;;2.3;1.5;345;63
1137.61;1063;25;25;1.0;1.25;2.56;22;0;65;44;3;0;0;0.0;0.0;140;95;64;56;41;31;88;276;163;49;1;;29;3.12;14.7;;;;2.3;1.7;345;63
1138.05;935;26;26;1.0;1.26;2.59;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;39;28;88;273;163;49;1;;31;3.25;14.47;;;;2.0;1.5;345;63
1138.46;896;26;26;1.0;1.28;2.63;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;41;26;89;270;162;49;1;;29;3.25;14.47;;;;2.0;1.5;345;63
1138.89;896;26;26;1.0;1.28;2.64;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;44;27;88;270;163;49;1;;26;3.25;14.47;;;;2.0;1.5;345;63
1139.29;973;26;26;1.0;1.28;2.65;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;44;27;90;269;161;49;1;;26;3.25;14.47;;;;2.1;1.5;345;63
1139.7;832;27;27;1.0;1.32;2.75;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;42;24;88;267;163;49;1;;28;3.38;14.47;;;;1.9;1.5;345;63
1140.12;807;28;28;1.0;1.34;2.79;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;44;25;89;264;162;49;1;;26;3.5;14.47;;;;1.9;1.5;345;63
1140.32;820;27;27;1.0;1.32;2.75;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;44;26;90;263;160;49;1;;26;3.38;14.47;;;;1.9;1.5;345;63
1140.72;807;27;27;1.0;1.31;2.73;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;43;24;88;262;162;49;1;;27;3.38;14.47;;;;1.8;1.5;345;63
1141.14;781;29;29;1.0;1.37;2.86;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;43;27;90;265;161;49;1;;27;3.62;14.47;;;;1.9;1.5;345;63
1141.56;832;28;28;1.0;1.32;2.75;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;45;25;87;262;164;49;1;;25;3.5;14.47;;;;1.9;1.5;345;63
1141.97;820;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;88;263;164;49;1;;24;3.5;14.47;;;;1.9;1.5;345;63
1142.39;768;29;29;1.0;1.36;2.85;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;87;262;164;49;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1142.8;845;27;27;1.0;1.3;2.71;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;89;257;162;49;1;;24;3.38;14.47;;;;1.9;1.5;345;63
1143.21;807;28;28;1.0;1.33;2.78;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;44;25;89;262;162;49;1;;26;3.5;14.47;;;;1.9;1.5;345;63
1143.45;986;24;24;1.0;1.21;2.46;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;46;29;89;266;162;49;1;;24;3.0;14.47;;;;2.0;1.5;345;63
1143.85;1089;24;24;1.0;1.21;2.46;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;42;28;87;274;165;49;1;;28;3.0;14.7;;;;2.2;1.5;345;63
1144.27;1153;24;24;1.0;1.2;2.45;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;41;29;88;278;163;49;1;;29;3.0;14.7;;;;2.4;1.5;345;63
1144.68;1101;23;23;1.0;1.18;2.41;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;36;29;87;276;165;49;1;;34;2.88;14.7;;;;2.2;1.5;345;63
1145.08;1140;24;24;1.0;1.2;2.46;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;41;30;87;278;163;49;1;;29;3.0;14.7;;;;2.3;1.5;345;63
1145.5;1012;26;26;1.0;1.27;2.62;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;42;28;87;275;164;49;1;;28;3.25;14.47;;;;2.2;1.5;345;63
1145.91;896;27;27;1.0;1.29;2.69;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;44;26;88;270;163;49;1;;26;3.38;14.47;;;;2.0;1.5;345;63
1146.31;884;27;27;1.0;1.32;2.74;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;45;27;89;265;162;49;1;;25;3.38;14.47;;;;2.0;1.5;345;63
1146.72;845;28;28;1.0;1.36;2.84;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;89;262;162;49;1;;24;3.5;14.47;;;;2.0;1.5;345;63
1146.92;781;28;28;1.0;1.34;2.8;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;90;257;160;49;1;;24;3.5;14.47;;;;1.8;1.5;345;63
1147.34;717;30;30;1.0;1.4;2.94;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;45;23;88;262;163;49;1;;25;3.75;14.47;;;;1.8;1.5;345;63
1147.73;781;29;29;1.0;1.37;2.86;22;0;66;44;3;0;0;0.0;0.0;140;95;64;56;46;24;90;260;160;49;1;;24;3.62;14.47;;;;1.9;1.7;345;63
1148.17;807;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;45;25;88;261;163;49;1;;25;3.5;14.47;;;;1.9;1.5;345;63
1148.59;768;29;29;1.0;1.39;2.9;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;45;25;90;261;161;49;1;;25;3.62;14.47;;;;1.9;1.5;345;63
1148.98;832;29;29;1.0;1.34;2.81;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;47;23;87;261;164;49;1;;23;3.62;14.47;;;;2.0;1.5;345;63
1149.4;756;29;29;1.0;1.36;2.86;22;0;66;44;3;0;0;0.0;0.0;140;95;64;40;45;25;88;261;163;49;1;;25;3.62;14.47;;;;1.8;1.7;345;63
1149.84;756;29;29;1.0;1.38;2.89;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;45;24;90;261;161;49;1;;25;3.62;14.47;;;;1.8;1.5;345;63
1150.03;832;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;90;260;161;49;1;;24;3.5;14.47;;;;2.0;1.5;345;63
1150.46;768;29;29;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;45;25;88;261;163;49;1;;25;3.62;14.47;;;;1.8;1.5;345;63
1150.85;730;29;29;1.0;1.39;2.91;22;0;66;44;3;0;0;0.0;0.0;156;95;64;8;46;24;88;261;163;49;1;;24;3.62;14.47;;;;1.8;1.7;345;63
1151.28;845;28;28;1.0;1.35;2.81;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;90;260;161;49;1;;24;3.5;14.47;;;;2.0;1.5;345;63
1151.72;730;29;29;1.0;1.36;2.85;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;45;25;88;259;163;49;1;;25;3.62;14.47;;;;1.7;1.5;345;63
1152.11;756;29;29;1.0;1.39;2.9;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;46;24;90;261;161;49;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1152.52;768;28;28;1.0;1.34;2.81;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;87;259;164;49;1;;24;3.5;14.47;;;;1.8;1.5;345;63
1152.94;730;29;29;1.0;1.37;2.87;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;45;24;89;259;162;49;1;;25;3.62;14.47;;;;1.7;1.5;345;63
1153.17;756;29;29;1.0;1.38;2.89;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;46;24;89;261;162;49;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1153.55;820;28;28;1.0;1.33;2.79;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;46;25;88;259;161;49;1;;24;3.5;14.47;;;;1.9;1.5;345;63
1153.96;768;28;28;1.0;1.34;2.81;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;46;25;88;258;162;49;1;;24;3.5;14.47;;;;1.8;1.5;345;63
1154.39;768;29;29;1.0;1.36;2.86;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;47;23;88;260;163;48;1;;23;3.62;14.47;;;;1.8;1.5;345;63
1154.8;820;29;29;1.0;1.36;2.85;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;47;24;90;260;161;49;1;;23;3.62;14.47;;;;1.9;1.5;345;63
1155.2;756;29;29;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;46;25;88;261;163;49;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1155.6;756;29;29;1.0;1.35;2.83;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;46;24;88;258;163;48;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1156.03;781;29;29;1.0;1.39;2.9;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;46;23;90;261;161;48;1;;24;3.62;14.47;;;;1.9;1.5;345;63
1156.42;730;29;29;1.0;1.36;2.86;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;44;24;88;260;163;48;1;;26;3.62;14.47;;;;1.7;1.5;345;63
1156.84;756;29;29;1.0;1.38;2.88;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;90;261;160;48;1;;24;3.62;14.47;;;;1.8;1.5;345;63
1157.01;781;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;45;24;89;260;162;48;1;;25;3.5;14.47;;;;1.8;1.5;345;63
1157.46;768;33;33;1.0;1.51;3.21;22;0;65;44;3;0;0;0.0;0.0;140;95;64;8;45;24;90;278;160;48;1;;25;4.12;14.59;;;;2.1;1.7;345;63
1157.85;1114;36;36;1.0;1.58;3.39;22;0;65;47;4;0;0;0.0;0.0;140;95;64;8;41;29;89;319;162;48;1;;29;4.5;14.7;;;;3.1;2.6;345;63
1158.25;1101;25;25;1.0;1.24;2.55;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;37;31;88;287;163;48;1;;33;3.12;14.7;;;;2.3;1.7;345;63
1158.67;1012;25;25;1.0;1.23;2.52;22;0;65;44;3;0;0;0.0;0.0;140;95;64;56;40;30;87;274;164;48;1;;30;3.12;14.47;;;;2.1;1.7;345;63
1159.1;1140;24;24;1.0;1.2;2.44;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;41;29;89;276;162;48;1;;29;3.0;14.7;;;;2.3;1.5;345;63
1159.5;1101;23;23;1.0;1.18;2.39;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;87;278;164;48;1;;34;2.88;14.7;;;;2.2;1.5;345;63
1159.94;1114;24;24;1.0;1.21;2.46;22;0;65;44;3;0;0;0.0;0.0;140;95;64;56;39;31;89;280;162;48;1;;31;3.0;14.7;;;;2.3;1.7;345;63
1160.35;1204;22;22;1.0;1.16;2.34;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;38;35;87;279;164;48;1;;32;2.75;14.7;;;;2.3;1.7;345;63
1160.54;1178;22;22;1.0;1.16;2.33;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;38;33;90;277;161;48;1;;32;2.75;14.7;;;;2.3;1.7;345;63
1160.95;1178;22;22;1.0;1.15;2.33;22;0;64;44;3;0;0;0.0;0.0;140;95;64;8;38;34;88;275;163;48;1;;32;2.75;14.7;;;;2.3;1.7;345;63
1161.35;1089;23;23;1.0;1.19;2.42;22;0;65;44;3;0;0;0.0;0.0;140;95;64;40;36;31;89;277;162;48;1;;34;2.88;14.7;;;;2.2;1.7;345;63
1161.79;1101;23;23;1.0;1.19;2.43;22;0;65;44;3;0;0;0.0;0.0;140;95;64;8;37;31;88;279;163;48;1;;33;2.88;14.7;;;;2.2;1.7;345;63
1162.18;1140;22;22;1.0;1.16;2.35;22;0;65;44;3;0;0;0.0;0.0;140;95;64;8;37;33;88;273;163;48;1;;33;2.75;14.7;;;;2.2;1.7;345;63
1162.59;1101;24;24;1.0;1.23;2.51;22;0;65;44;3;0;0;0.0;0.0;140;95;64;8;39;31;88;281;163;48;1;;31;3.0;14.7;;;;2.3;1.7;345;63
1163.01;1281;33;33;1.0;1.48;3.15;22;0;64;48;5;0;0;0.0;0.0;140;95;64;40;32;36;88;335;163;48;1;;38;4.12;14.7;;;;3.4;2.9;345;63
1163.42;1422;32;32;1.0;1.45;3.08;22;0;64;48;5;0;0;0.0;0.0;140;95;64;40;31;38;88;342;163;49;1;;39;4.0;14.7;;;;3.6;2.9;345;63
1163.82;1588;37;37;1.0;1.6;3.45;22;0;64;54;8;0;0;0.0;0.0;140;95;64;40;30;38;88;372;163;49;1;;40;4.62;14.7;;;;4.6;4.7;345;63
1164.07;1831;41;41;1.0;1.74;3.8;22;0;64;63;12;0;0;0.0;0.0;156;95;64;40;28;42;88;407;163;49;1;;42;5.12;14.7;;;;5.8;7.3;345;63
1164.46;1665;51;51;1.0;2.06;4.58;22;0;64;70;16;0;0;0.0;0.0;140;95;64;40;33;37;89;436;162;49;1;;37;6.38;14.7;;;;6.4;9.3;345;63
1164.88;1870;59;59;1.0;2.31;5.2;22;0;63;80;21;0;0;0.0;0.0;140;95;64;8;38;33;90;473;161;49;1;;32;7.38;14.82;;;;8.1;12.2;345;63
1165.28;2036;58;58;1.0;2.29;5.15;22;0;63;80;21;0;0;0.0;0.0;140;95;64;40;36;34;90;483;160;49;1;;34;7.25;14.82;;;;8.7;12.2;345;63
1165.7;2228;59;59;1.0;2.33;5.25;22;0;63;86;24;0;0;0.0;0.0;140;95;64;8;34;37;91;506;159;49;1;;36;7.38;14.82;;;;9.8;14.0;345;63
1166.1;2190;63;63;1.0;2.5;5.69;22;0;64;88;25;0;0;0.0;0.0;140;95;64;56;37;32;90;515;160;49;1;;33;7.88;14.04;;;;10.4;14.5;345;63
1166.53;2100;66;66;1.0;2.6;5.94;22;0;64;88;25;0;0;0.0;0.0;140;95;64;24;40;31;92;512;158;49;1;;30;8.25;14.04;;;;10.4;14.5;345;63
1166.92;2254;72;72;1.0;2.86;6.58;22;0;64;104;33;0;0;0.0;0.0;140;95;64;24;45;25;92;539;158;49;1;;25;9.0;13.94;;;;12.4;19.2;345;63
1167.33;2369;76;76;1.0;3.04;7.03;22;0;64;126;44;0;0;0.0;0.0;140;95;64;8;46;24;92;563;158;49;1;;24;9.5;14.04;;;;13.9;25.6;345;63
1167.75;2574;77;77;1.0;3.06;7.08;22;0;64;127;44;0;0;0.0;0.0;140;95;64;40;47;23;92;575;157;49;1;;23;9.62;13.54;;;;15.2;25.9;345;63
1167.94;2549;77;77;1.0;3.08;7.11;22;0;64;127;44;0;0;0.0;0.0;140;95;64;56;47;23;92;578;157;49;1;;23;9.62;13.54;;;;15.1;25.9;345;63
1168.33;2587;76;76;1.0;3.01;6.95;22;0;64;127;44;0;0;0.0;0.0;140;95;64;40;46;24;92;577;158;49;1;;24;9.5;14.04;;;;15.0;25.9;345;63
1168.76;2638;76;76;1.0;3.02;6.96;22;0;64;127;44;0;0;0.0;0.0;140;95;64;40;46;24;93;580;156;49;1;;24;9.5;14.04;;;;15.3;25.9;345;63
1169.17;2689;75;75;1.0;3.0;6.91;22;0;64;127;44;0;0;0.0;0.0;140;95;64;40;47;23;92;581;157;49;1;;23;9.38;14.04;;;;15.5;25.9;345;63
1169.61;2613;68;68;1.0;2.69;6.16;22;0;64;107;34;0;0;0.0;0.0;140;95;64;56;41;29;93;562;156;49;1;;29;8.5;14.82;;;;13.4;20.1;345;63
1170.03;2421;46;46;1.0;1.88;4.11;22;0;62;77;19;0;0;0.0;0.0;140;95;64;56;28;42;92;471;157;49;1;;42;5.75;14.93;;;;8.3;11.3;345;63
1170.41;2036;49;49;1.0;2.0;4.42;22;0;63;75;18;0;0;0.0;0.0;140;95;64;40;30;40;90;454;160;49;1;;40;6.12;14.82;;;;7.5;10.8;345;63
1170.85;1691;20;20;1.0;1.07;2.12;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;33;37;90;306;161;49;1;;37;2.5;14.7;;;;3.0;1.5;345;63
1171.05;1498;19;19;1.0;1.05;2.08;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;35;89;289;162;49;1;;35;2.38;14.7;;;;2.6;1.5;345;63
1171.46;1511;18;18;1.0;1.03;2.03;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;89;287;162;49;1;;34;2.25;14.7;;;;2.6;1.5;345;63
1171.87;1550;18;18;1.0;1.02;2.01;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;36;34;88;285;163;49;1;;34;2.25;14.7;;;;2.6;1.5;345;63
1172.3;1498;18;18;1.0;1.02;1.99;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;286;164;49;1;;34;2.25;14.7;;;;2.5;1.5;345;63
1172.7;1639;18;18;1.0;1.0;1.96;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;36;34;87;284;164;49;1;;34;2.25;14.7;;;;2.7;1.5;345;63
1173.1;1473;18;18;1.0;1.02;1.99;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;37;33;87;285;164;49;1;;33;2.25;14.7;;;;2.4;1.5;345;63
1173.5;1422;19;19;1.0;1.04;2.06;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;284;164;49;1;;34;2.38;14.7;;;;2.4;1.5;345;63
1173.93;1422;19;19;1.0;1.03;2.03;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;36;34;87;282;165;49;1;;34;2.38;14.7;;;;2.4;1.5;345;63
1174.32;1473;19;19;1.0;1.03;2.03;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;36;34;87;282;164;49;1;;34;2.38;14.7;;;;2.5;1.5;345;63
1174.74;1447;18;18;1.0;1.02;2.0;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;36;34;87;281;165;49;1;;34;2.25;14.7;;;;2.4;1.5;345;63
1174.94;1486;18;18;1.0;1.02;2.02;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;36;34;87;283;165;49;1;;34;2.25;14.7;;;;2.5;1.5;345;63
1175.32;1511;18;18;1.0;1.01;1.98;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;37;33;87;280;165;49;1;;33;2.25;14.7;;;;2.5;1.5;345;63
1175.77;1498;19;19;1.0;1.03;2.03;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;87;283;165;49;1;;34;2.38;14.7;;;;2.5;1.5;345;63
1176.19;1396;19;19;1.0;1.03;2.04;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;36;34;87;283;165;49;1;;34;2.38;14.7;;;;2.4;1.5;345;63
1176.58;1716;17;17;1.0;0.97;1.88;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;38;32;87;284;164;49;1;;32;2.12;14.7;;;;2.7;1.5;345;63
1177.0;1921;14;14;1.0;0.87;1.63;22;0;63;43;2;0;0;0.0;0.0;140;95;64;8;35;35;87;280;164;49;1;;35;1.75;14.82;;;;2.6;1.5;345;63
1177.42;1947;14;14;1.0;0.87;1.63;22;0;63;43;2;0;0;0.0;0.0;140;95;64;56;36;35;87;282;164;49;1;;34;1.75;14.82;;;;2.6;1.5;345;63
1177.81;1972;14;14;1.0;0.88;1.64;22;0;63;43;2;0;0;0.0;0.0;140;95;64;40;34;36;88;281;163;49;1;;36;1.75;14.82;;;;2.7;1.5;345;63
1178.22;1895;14;14;1.0;0.89;1.68;22;0;63;43;2;0;0;0.0;0.0;140;95;64;24;36;34;88;283;163;49;1;;34;1.75;14.82;;;;2.6;1.5;345;63
