Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1308.13;1114;24;24;0;4.92;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.38;4.6;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;277;41;165;47;1;
1308.56;1089;23;23;0;4.77;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.32;4.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;270;41;165;47;1;
1308.96;1101;23;23;0;4.7;84;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.3;4.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;267;41;162;47;1;
1309.37;1037;23;23;1;4.72;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.3;2.3;4.1;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;265;42;164;47;1;
1309.82;973;23;23;0;4.62;82;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.26;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;41;164;47;1;
1310.22;935;23;23;0;4.77;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.32;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;258;41;165;47;1;
1310.42;896;24;24;0;4.85;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.35;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;257;41;165;47;1;
1310.84;986;24;24;0;4.87;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.36;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;41;163;47;1;
1311.26;871;25;25;0;5.07;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.44;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;253;41;164;47;1;
1311.67;884;26;26;0;5.2;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.49;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;253;41;164;47;1;
1312.07;781;26;26;1;5.25;84;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.3;2.52;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;249;42;162;47;1;
1312.5;730;29;29;0;5.65;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.67;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;41;164;47;1;
1312.71;768;29;29;1;5.62;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.3;2.66;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;42;164;47;1;
1313.14;756;29;29;0;5.73;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.71;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;41;163;47;1;
1313.53;756;30;30;1;5.88;85;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.78;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;42;161;47;1;
1313.96;781;30;30;0;5.78;85;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.0;2.74;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;259;41;161;47;1;
1314.37;845;28;28;1;5.57;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.3;2.64;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;42;164;47;1;
1314.56;832;29;29;0;5.65;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.67;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;263;41;164;47;1;
1314.99;781;29;29;0;5.7;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.69;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;41;165;47;1;
1315.38;781;31;31;1;6.07;84;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.88;0.3;2.85;4.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;266;42;162;47;1;
1315.8;845;29;29;0;5.67;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.68;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;265;41;164;47;1;
1316.22;973;25;25;0;5.07;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.44;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;267;41;165;47;1;
1316.63;1063;24;24;0;4.87;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.36;4.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;267;41;164;47;1;
1317.03;935;25;25;0;4.97;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.4;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;41;164;46;1;
1317.25;756;30;30;1;5.82;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.3;2.74;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;42;164;46;1;
1317.66;704;32;32;1;6.23;85;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.3;2.92;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;262;42;163;46;1;
1318.06;871;28;28;0;5.58;85;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.66;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;41;161;46;1;
1318.47;807;28;28;0;5.56;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.64;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;257;41;163;46;1;
1318.9;730;29;29;0;5.71;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.7;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;256;41;163;46;1;
1319.28;768;29;29;0;5.76;83;0;66;51;19;0;0;0.0;0.0;1.0;0;0;19;3.62;0.0;2.72;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;41;163;46;1;
1319.69;781;30;30;0;5.78;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.0;2.73;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;41;163;46;1;
1319.93;948;25;25;1;5.06;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.3;2.44;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;260;42;163;46;1;
1320.31;730;55;55;3;9.71;85;0;64;59;12;0;0;0.0;0.0;1.0;0;0;11;6.88;1.5;4.31;5.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;314;46;160;46;1;
1320.72;1050;32;32;3;6.21;83;0;64;39;33;0;0;0.0;0.0;1.0;0;0;31;4.0;1.5;2.9;5.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;304;46;163;46;1;
1321.12;1063;37;37;3;6.88;83;0;64;42;29;0;0;0.0;0.0;1.0;0;0;28;4.62;1.5;3.17;6.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;312;46;163;46;1;
1321.54;973;36;36;3;6.88;85;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;4.5;1.5;3.18;5.6;345;128;14.59;;;0;1;0;0;0;0;0;0;0;1;0;311;46;161;46;1;
1321.95;1114;33;33;3;6.38;83;0;64;40;33;0;0;0.0;0.0;1.0;0;0;30;4.12;1.5;2.97;5.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;310;46;163;46;1;
1322.17;1114;35;35;3;6.65;84;0;64;40;30;0;0;0.0;0.0;1.0;0;0;30;4.38;1.5;3.08;6.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;313;46;162;46;1;
1322.58;935;34;34;2;6.58;83;0;65;39;28;0;0;0.0;0.0;1.0;0;0;31;4.25;1.2;3.05;5.1;345;128;14.59;;;0;1;0;0;0;0;0;0;0;1;0;301;45;163;46;1;
1322.98;1037;34;34;2;6.45;84;0;65;41;28;0;0;0.0;0.0;1.0;0;0;29;4.25;1.2;3.0;5.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;301;45;162;46;1;
1323.42;1050;33;33;2;6.38;83;0;65;41;29;0;0;0.0;0.0;1.0;0;0;29;4.12;1.2;2.97;5.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;300;45;163;46;1;
1323.79;986;31;31;1;5.91;83;0;65;42;29;0;0;0.0;0.0;1.0;0;0;28;3.88;0.3;2.78;4.9;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;285;42;163;46;1;
1324.22;884;31;31;1;6.01;83;0;65;42;27;0;0;0.0;0.0;1.0;0;0;28;3.88;0.3;2.82;4.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;281;42;163;46;1;
1324.45;973;30;30;1;5.86;83;0;65;44;26;0;0;0.0;0.0;1.0;0;0;26;3.75;0.3;2.76;4.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;278;42;163;46;1;
1324.84;845;30;30;1;5.76;83;0;65;43;30;0;0;0.0;0.0;1.0;0;0;27;3.75;0.3;2.72;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;273;42;163;46;1;
1325.26;896;31;31;1;5.93;83;0;65;45;27;0;0;0.0;0.0;1.0;0;0;25;3.88;0.3;2.79;4.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;272;42;163;46;1;
1325.67;871;30;30;1;5.83;83;0;65;43;25;0;0;0.0;0.0;1.0;0;0;27;3.75;0.3;2.75;4.2;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;271;42;162;46;1;
1326.06;832;31;31;1;6.0;84;0;65;43;25;0;0;0.0;0.0;1.0;0;0;27;3.88;0.3;2.82;4.2;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;271;42;162;46;1;
1326.48;820;31;31;1;5.93;83;0;65;45;25;0;0;0.0;0.0;1.0;0;0;25;3.88;0.3;2.79;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;269;42;163;46;1;
1326.69;820;32;32;1;6.12;83;0;65;46;24;0;0;0.0;0.0;1.0;0;0;24;4.0;0.3;2.86;4.2;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;270;42;163;46;1;
1327.12;845;30;30;1;5.83;83;0;65;45;25;0;0;0.0;0.0;1.0;0;0;25;3.75;0.3;2.75;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;271;42;163;46;1;
1327.51;820;30;30;1;5.9;84;0;65;43;27;0;0;0.0;0.0;1.0;0;0;27;3.75;0.3;2.78;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;271;42;162;46;1;
1327.95;845;30;30;1;5.82;82;0;65;45;27;0;0;0.0;0.0;1.0;0;0;25;3.75;0.3;2.74;4.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;271;42;164;46;1;
1328.38;922;27;27;1;5.32;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.38;0.3;2.54;4.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;267;42;164;46;1;
1328.77;845;29;29;1;5.7;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.62;0.3;2.69;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;265;42;164;46;1;
