время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
791.81;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
792.02;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
792.23;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
792.43;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
792.63;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
792.85;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
793.05;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
793.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
793.47;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
793.67;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
793.89;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
794.1;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
794.31;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
794.52;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
794.74;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
794.94;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
795.15;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
795.37;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
795.59;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
795.79;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
796.01;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
796.21;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
796.41;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
796.62;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
796.84;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
797.06;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
797.26;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
797.46;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
797.68;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
797.88;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
798.09;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
798.3;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
798.5;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
798.71;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
798.92;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
799.14;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
799.35;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
799.55;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
799.75;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
799.97;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
800.17;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
800.39;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;183;20;0.0;14.7;;;;;0.0;345;63
800.6;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
800.82;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
801.04;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
801.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
801.46;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;64;20;0.0;14.7;;;;;0.0;345;63
801.67;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;64;20;0.0;14.7;;;;;0.0;345;63
801.87;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
802.08;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
802.3;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
802.5;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
802.71;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
802.92;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
803.13;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
803.35;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
803.56;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
803.77;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;197;20;0.0;14.7;;;;;0.3;345;63
803.99;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;197;20;0.0;14.7;;;;;0.3;345;63
804.19;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
804.4;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
804.62;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
804.83;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
805.04;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
805.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
805.47;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
805.67;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
805.88;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
806.09;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;7;20;0.0;14.7;;;;;0.0;345;63
806.31;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;7;20;0.0;14.7;;;;;0.0;345;63
806.51;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
806.72;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
806.93;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
807.13;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
807.34;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
807.55;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
807.75;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;212;20;0.0;14.7;;;;;0.3;345;63
807.95;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
808.15;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
808.37;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
808.57;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
808.77;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
808.98;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
809.18;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;128;20;0.0;14.7;;;;;0.0;345;63
809.38;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;128;20;0.0;14.7;;;;;0.0;345;63
809.59;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
809.79;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
810.0;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
810.21;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
810.41;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
810.63;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
810.83;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
811.05;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
811.26;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
811.48;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
811.69;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
811.9;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
812.12;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
812.33;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
812.54;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
812.75;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
812.95;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
813.15;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
813.37;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
813.59;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
813.79;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.3;345;63
814.0;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
814.21;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
814.43;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
814.64;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
814.85;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
815.07;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
815.28;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
815.49;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
815.71;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
815.92;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;20;20;0.0;14.7;;;;;0.0;345;63
816.13;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;20;20;0.0;14.7;;;;;0.0;345;63
816.33;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
816.55;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
816.76;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
816.97;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
817.19;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
817.39;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
817.61;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
817.82;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
818.04;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
818.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;142;127;0;193;20;0.0;14.7;;;;;0.0;345;63
818.45;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
818.66;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
818.88;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;123;20;0.0;14.7;;;;;0.0;345;63
819.08;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;123;20;0.0;14.7;;;;;0.0;345;63
819.29;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
819.51;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
819.71;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
819.93;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
820.13;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;8;20;0.0;14.7;;;;;0.0;345;63
820.34;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;8;20;0.0;14.7;;;;;0.0;345;63
820.55;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
820.75;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
820.96;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
821.17;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;113;20;0.0;14.7;;;;;0.0;345;63
821.37;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;113;20;0.0;14.7;;;;;0.0;345;63
821.57;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
821.78;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.3;345;63
821.99;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
822.2;0.0;0;0;1.0;0.52;5.0;44;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.3;345;63
822.4;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
822.62;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;193;20;0.0;14.7;;;;;0.0;345;63
822.82;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
823.04;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
823.25;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;255;20;0.0;14.7;;;;;0.0;345;63
823.46;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
823.66;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
823.87;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
824.07;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
824.28;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
824.48;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;32;20;0.0;14.7;;;;;0.0;345;63
824.68;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;0;20;0.0;14.7;;;;;0.0;345;63
824.89;0.0;0;0;1.0;0.52;5.0;43;0;0;0;0.0;0.0;128;127;69;56;50;33;103;16;143;127;0;0;20;0.0;14.7;;;;;0.0;345;63
