время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
359.57;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
359.98;781;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
360.37;832;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
360.78;768;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
361.17;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
361.59;845;21;21;1.0;1.09;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
361.97;871;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;165;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
362.39;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
362.8;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
363.18;845;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
363.6;807;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
363.99;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;164;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
364.39;845;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
364.79;768;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
365.0;820;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
365.39;756;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
365.8;820;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
366.2;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
366.61;807;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
367.01;820;21;21;1.0;1.08;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
367.42;768;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
367.81;807;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
368.21;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
368.61;781;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
369.01;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
369.42;832;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
369.82;768;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
370.22;832;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
370.62;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
371.01;820;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;233;163;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
371.43;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
371.62;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
372.02;781;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;156;127;69;24;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
372.43;756;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;233;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
372.84;756;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
373.24;845;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
373.63;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;234;163;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
374.03;781;21;21;1.0;1.08;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
374.45;832;20;20;1.0;1.08;2.16;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.5;14.7;;;;1.5;0.3;345;63
374.84;768;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
375.23;832;22;22;1.0;1.13;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;234;164;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
375.65;730;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
376.05;756;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;234;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
376.45;781;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
376.84;820;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
377.25;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
377.44;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
377.85;768;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
378.26;756;23;23;1.0;1.15;2.33;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.88;14.47;;;;1.5;0.3;345;63
378.65;845;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
379.06;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
379.46;756;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
379.87;832;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
380.26;768;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
380.66;768;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
381.06;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
381.46;807;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
381.88;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
382.26;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
382.68;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
383.08;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
383.48;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;234;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
383.67;768;22;22;1.0;1.15;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
384.1;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
384.49;756;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
384.89;845;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
385.28;756;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
385.7;832;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
386.1;768;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
386.5;832;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
386.9;768;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.4;0.3;345;63
387.29;820;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;235;167;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
387.71;871;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
388.1;768;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;164;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
388.5;845;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;55;16;87;236;164;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
388.91;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
389.31;832;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;236;163;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
389.7;781;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;235;166;57;1;;20;2.62;14.7;;;;1.5;0.3;345;63
389.9;807;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;235;165;57;1;;20;2.62;14.7;;;;1.5;0.3;345;63
390.32;628;26;26;1.0;1.26;2.58;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;88;236;163;57;1;;20;3.25;14.7;;;;1.4;0.3;345;63
390.72;704;25;25;1.0;1.24;2.54;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;240;164;57;1;;20;3.12;14.47;;;;1.5;0.3;345;63
391.12;730;23;23;1.0;1.18;2.39;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;238;164;57;1;;20;2.88;14.47;;;;1.5;0.3;345;63
391.51;717;24;24;1.0;1.22;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;89;239;162;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
391.93;730;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;240;166;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
392.31;807;24;24;1.0;1.19;2.42;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;240;165;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
392.71;781;24;24;1.0;1.21;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;88;242;163;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
393.14;756;24;24;1.0;1.19;2.43;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;243;166;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
393.53;730;25;25;1.0;1.23;2.53;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;244;164;57;1;;20;3.12;14.47;;;;1.5;0.3;345;63
393.93;807;25;25;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;243;163;57;1;;20;3.12;14.47;;;;1.7;0.3;345;63
394.34;807;24;24;1.0;1.19;2.42;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;243;165;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
394.73;730;25;25;1.0;1.23;2.53;22;0;65;43;0;0;0;0.0;0.0;140;95;65;24;50;20;87;244;165;57;1;;20;3.12;14.47;;;;1.5;0.3;345;63
395.13;717;25;25;1.0;1.22;2.5;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;242;165;57;1;;20;3.12;14.47;;;;1.5;0.3;345;63
395.54;730;24;24;1.0;1.19;2.44;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;241;166;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
395.94;807;25;25;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;246;166;57;1;;20;3.12;14.47;;;;1.7;0.3;345;63
396.13;768;24;24;1.0;1.19;2.43;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;245;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
396.55;845;24;24;1.0;1.2;2.45;22;0;65;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;246;166;57;1;;20;3.0;14.47;;;;1.7;0.3;345;63
396.94;781;24;24;1.0;1.2;2.45;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;244;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
397.35;781;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;246;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
397.73;807;24;24;1.0;1.22;2.49;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;246;165;57;1;;20;3.0;14.47;;;;1.7;0.3;345;63
398.16;756;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;87;245;165;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
398.56;807;24;24;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;246;165;57;1;;20;3.0;14.47;;;;1.7;0.3;345;63
398.95;768;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;245;165;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
399.35;768;25;25;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;246;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
399.76;807;25;25;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;245;165;57;1;;20;3.12;14.47;;;;1.7;0.3;345;63
400.16;756;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;246;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
400.56;768;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;245;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
400.95;756;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;245;166;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
401.36;768;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;246;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
401.76;807;25;25;1.0;1.22;2.5;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;245;165;57;1;;20;3.12;14.47;;;;1.7;0.3;345;63
402.16;730;24;24;1.0;1.2;2.45;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;244;166;57;1;;20;3.0;14.47;;;;1.5;0.3;345;63
402.37;768;25;25;1.0;1.24;2.56;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;246;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
402.77;820;23;23;1.0;1.18;2.4;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;243;166;57;1;;20;2.88;14.47;;;;1.6;0.3;345;63
403.17;756;25;25;1.0;1.22;2.51;22;0;65;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;245;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
403.58;781;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;245;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
403.98;781;24;24;1.0;1.21;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;87;242;164;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
404.38;756;25;25;1.0;1.22;2.49;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;245;164;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
404.77;730;25;25;1.0;1.25;2.58;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;246;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
405.17;820;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;247;166;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
405.57;717;26;26;1.0;1.25;2.58;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;248;166;57;1;;20;3.25;14.47;;;;1.5;0.3;345;63
405.97;807;24;24;1.0;1.2;2.45;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;248;166;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
406.38;768;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;246;164;57;1;;20;3.0;14.47;;;;1.6;0.3;345;63
406.79;807;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;247;166;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
407.19;756;25;25;1.0;1.22;2.49;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;247;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
407.59;807;24;24;1.0;1.2;2.46;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;87;245;164;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
407.98;768;25;25;1.0;1.22;2.49;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;87;248;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
408.19;845;24;24;1.0;1.19;2.43;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;247;165;57;1;;20;3.0;14.47;;;;1.7;0.3;345;63
408.58;730;25;25;1.0;1.23;2.54;22;0;65;43;0;0;0;0.0;0.0;140;95;65;24;50;20;86;245;165;57;1;;20;3.12;14.47;;;;1.5;0.3;345;63
408.99;781;25;25;1.0;1.23;2.54;22;0;65;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;246;166;57;0;;20;3.12;14.47;;;;1.6;0.3;345;63
409.4;820;24;24;1.0;1.19;2.42;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;245;165;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
409.79;781;24;24;1.0;1.19;2.44;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;243;166;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
410.2;781;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;156;95;65;24;50;20;86;245;166;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
410.61;730;25;25;1.0;1.24;2.56;22;0;65;43;0;0;0;0.0;0.0;140;95;65;40;50;20;87;245;165;57;0;;20;3.12;14.47;;;;1.6;0.3;345;63
411.0;820;24;24;1.0;1.18;2.41;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;243;165;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
411.4;756;24;24;1.0;1.22;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;88;245;163;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
411.82;768;25;25;1.0;1.24;2.55;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;247;166;57;0;;20;3.12;14.47;;;;1.6;0.3;345;63
412.21;820;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;246;166;57;1;;20;3.0;14.47;;;;1.7;0.3;345;63
412.61;730;25;25;1.0;1.24;2.55;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;246;165;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
413.02;832;23;23;1.0;1.18;2.39;22;0;64;43;0;0;0;0.0;0.0;140;95;65;24;50;20;87;244;165;57;0;;20;2.88;14.47;;;;1.7;0.3;345;63
413.42;756;25;25;1.0;1.24;2.54;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;246;164;57;0;;20;3.12;14.47;;;;1.6;0.3;345;63
413.81;832;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;247;166;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
414.22;756;24;24;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;245;165;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
414.41;730;25;25;1.0;1.23;2.54;22;0;65;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;247;166;57;0;;20;3.12;14.47;;;;1.5;0.3;345;63
414.82;768;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;247;166;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
415.22;768;25;25;1.0;1.22;2.5;22;0;64;43;0;0;0;0.0;0.0;140;95;65;8;50;20;86;248;166;57;0;;20;3.12;14.47;;;;1.6;0.3;345;63
415.62;768;24;24;1.0;1.2;2.45;22;0;64;43;0;0;0;0.0;0.0;140;95;65;40;50;20;86;247;165;57;0;;20;3.0;14.47;;;;1.6;0.3;345;63
416.02;845;24;24;1.0;1.21;2.48;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;87;248;166;57;0;;20;3.0;14.47;;;;1.7;0.3;345;63
416.42;768;25;25;1.0;1.21;2.48;22;0;64;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;247;166;57;1;;20;3.12;14.47;;;;1.6;0.3;345;63
416.82;807;25;25;1.0;1.23;2.52;22;0;65;43;0;0;0;0.0;0.0;140;95;65;56;50;20;86;247;166;57;0;;20;3.12;14.47;;;;1.7;0.3;345;63
