время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
114.74;999;22;22;1.0;4.81;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;103;1;1;170;120;0;;25;2.75;13.73;;;;4.0;0.0;345;63;2.44
115.18;948;23;23;1.0;4.93;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;1;2;170;119;0;;25;2.88;13.73;;;;3.9;0.0;345;63;2.49
115.58;948;23;23;1.0;4.93;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;1;1;170;119;0;;25;2.88;13.73;;;;3.9;0.0;345;63;2.49
115.99;973;23;23;1.0;4.96;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;1;2;170;119;0;;25;2.88;13.73;;;;4.0;0.0;345;63;2.5
116.42;973;22;22;1.0;4.88;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;1;0;170;119;0;;25;2.75;13.73;;;;4.0;0.0;345;63;2.47
116.81;973;22;22;1.0;4.81;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;1;0;170;119;0;;25;2.75;13.73;;;;3.9;0.0;345;63;2.44
117.24;948;22;22;1.0;4.78;2;1;38;168;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;0;253;170;119;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.43
120.12;948;23;23;1.0;4.93;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;255;170;118;0;;25;2.88;13.73;;;;3.9;0.0;345;63;2.49
120.53;922;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;0;254;170;118;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.46
120.94;922;22;22;1.0;4.82;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;104;0;252;169;118;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.45
121.33;935;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;254;170;118;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.47
121.76;935;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;253;170;118;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.46
122.16;896;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;253;170;118;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.47
122.58;948;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;103;0;253;170;118;0;;25;2.75;13.73;;;;3.9;0.0;345;63;2.47
122.98;948;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;254;170;118;0;;25;2.75;13.73;;;;3.9;0.0;345;63;2.47
123.41;922;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;253;170;118;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.47
123.62;922;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;254;170;118;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.47
124.04;935;22;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;253;170;118;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.42
124.45;935;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;254;170;118;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.46
124.86;896;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;103;0;252;170;118;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.45
125.29;973;21;21;1.0;4.75;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;104;0;251;169;118;0;;25;2.62;13.73;;;;3.9;0.0;345;63;2.42
125.71;935;21;21;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;250;170;118;0;;25;2.62;13.73;;;;3.7;0.0;345;63;2.42
126.09;896;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;251;170;118;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.45
126.53;896;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;252;170;117;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.46
126.71;935;21;21;1.0;4.73;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;249;170;117;0;;25;2.62;13.73;;;;3.7;0.0;345;63;2.41
127.12;935;21;21;1.0;4.73;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;0;250;170;117;0;;25;2.62;13.73;;;;3.7;0.0;345;63;2.41
127.56;896;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;252;170;117;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.47
127.95;896;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;45;25;103;0;252;170;117;0;;25;2.75;13.73;;;;3.6;0.0;345;63;2.47
128.36;935;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;103;0;253;170;117;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.45
128.77;948;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;103;0;253;170;117;0;;25;2.75;13.73;;;;3.8;0.0;345;63;2.44
129.19;973;21;21;1.0;4.77;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;45;25;104;0;253;169;117;0;;25;2.62;13.73;;;;3.9;0.0;345;63;2.43
129.6;935;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;45;25;103;0;251;170;117;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.43
130.01;922;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;253;170;117;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.47
130.23;896;22;22;1.0;4.91;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;45;25;103;0;253;170;117;0;;25;2.75;13.73;;;;3.7;0.0;345;63;2.48
130.63;922;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;251;170;116;0;;24;2.75;13.73;;;;3.7;0.0;345;63;2.43
131.06;935;21;21;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;46;24;103;0;250;170;116;0;;24;2.62;13.73;;;;3.7;0.0;345;63;2.42
131.46;922;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;46;24;103;0;251;170;116;0;;24;2.75;13.73;;;;3.7;0.0;345;63;2.46
131.86;896;21;21;1.0;4.71;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;46;24;103;0;247;170;116;0;;24;2.62;13.73;;;;3.5;0.0;345;63;2.4
132.25;884;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;247;170;116;0;;24;2.75;13.73;;;;3.5;0.0;345;63;2.44
132.68;871;22;22;1.0;4.9;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;104;0;249;169;116;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.48
133.1;884;21;21;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;103;0;247;170;116;0;;24;2.62;13.73;;;;3.5;0.0;345;63;2.42
133.49;896;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;248;170;116;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.46
133.9;884;21;21;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;46;24;103;0;246;170;116;0;;24;2.62;13.73;;;;3.5;0.0;345;63;2.42
134.1;871;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;247;170;116;0;;24;2.75;13.73;;;;3.5;0.0;345;63;2.46
134.53;884;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;248;170;116;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.45
134.93;884;21;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;46;24;103;0;247;170;116;0;;24;2.62;13.73;;;;3.5;0.0;345;63;2.42
135.33;922;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;46;24;103;0;247;170;116;0;;24;2.75;13.73;;;;3.7;0.0;345;63;2.44
135.74;884;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;46;24;103;0;247;170;116;0;;24;2.75;13.73;;;;3.5;0.0;345;63;2.43
136.15;935;21;21;1.0;4.73;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;246;170;115;0;;24;2.62;13.73;;;;3.7;0.0;345;63;2.41
136.56;871;22;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;103;0;247;170;115;0;;24;2.75;13.73;;;;3.5;0.0;345;63;2.42
136.97;935;21;21;1.0;4.73;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;46;24;103;0;248;170;115;0;;24;2.62;13.73;;;;3.7;0.0;345;63;2.41
137.4;896;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;46;24;103;0;248;170;115;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.43
137.8;896;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;46;24;103;0;246;170;115;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.43
137.98;871;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;46;24;103;0;248;170;115;0;;24;2.75;13.73;;;;3.5;0.0;345;63;2.47
138.42;896;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;103;0;248;170;115;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.44
138.81;884;21;21;1.0;4.72;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;104;0;246;170;115;0;;24;2.62;13.73;;;;3.5;0.0;345;63;2.41
139.21;935;22;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;103;0;248;170;115;0;;24;2.75;13.73;;;;3.7;0.0;345;63;2.42
139.63;896;22;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;46;24;103;0;248;170;114;0;;24;2.75;13.73;;;;3.6;0.0;345;63;2.42
140.06;884;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;247;170;114;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
140.48;884;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;247;170;114;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.46
140.89;922;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;103;0;248;170;114;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.44
141.3;871;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;248;170;114;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.44
141.51;922;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;247;170;114;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.44
144.43;884;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;103;0;249;170;114;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.47
144.8;884;23;23;1.0;4.97;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;104;0;249;169;114;0;;23;2.88;13.73;;;;3.7;0.0;345;63;2.51
145.23;896;22;22;1.0;4.96;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;105;0;248;168;114;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.51
145.63;845;23;23;1.0;4.95;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;104;0;249;169;114;0;;23;2.88;13.73;;;;3.5;0.0;345;63;2.5
146.04;871;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;248;170;113;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.46
146.45;884;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;249;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.47
146.85;884;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.46
147.3;922;22;22;1.0;4.85;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;104;0;248;169;113;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.46
147.51;871;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;248;170;113;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.46
147.9;884;22;22;1.0;4.93;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.49
148.34;871;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;249;170;113;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.45
148.75;896;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;246;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.43
149.15;884;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;247;170;113;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.43
149.57;884;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;249;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.46
149.97;935;21;21;1.0;4.73;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;247;170;113;0;;23;2.62;13.73;;;;3.7;0.0;345;63;2.41
150.4;871;23;23;1.0;4.98;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;168;113;0;;23;2.88;13.73;;;;3.6;0.0;345;63;2.51
150.62;935;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;250;170;113;0;;23;2.75;13.73;;;;3.8;0.0;345;63;2.46
151.03;884;22;22;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;250;170;113;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.47
151.43;896;22;22;1.0;4.82;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;104;0;249;169;112;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
151.85;845;23;23;1.0;4.88;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;112;0;;23;2.88;13.73;;;;3.4;0.0;345;63;2.47
152.24;845;23;23;1.0;4.93;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;249;170;112;0;;23;2.88;13.73;;;;3.5;0.0;345;63;2.49
152.66;884;22;22;1.0;4.71;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;245;170;112;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.4
153.06;884;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;248;170;112;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
153.48;896;22;22;1.0;4.82;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;104;0;250;169;112;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
153.9;871;22;22;1.0;4.82;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;104;0;249;169;112;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.45
154.11;845;23;23;1.0;4.96;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;250;170;112;0;;23;2.88;13.73;;;;3.5;0.0;345;63;2.5
154.51;884;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;249;170;112;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
154.93;884;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;248;170;112;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.45
155.34;896;23;23;1.0;4.91;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;249;170;112;0;;23;2.88;13.73;;;;3.7;0.0;345;63;2.48
155.72;871;22;22;1.0;4.77;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;104;0;248;169;112;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.43
156.16;896;22;22;1.0;4.9;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;104;0;250;169;112;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.48
156.55;871;22;22;1.0;4.83;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.45
156.99;871;23;23;1.0;4.95;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;104;0;249;169;111;0;;23;2.88;13.73;;;;3.6;0.0;345;63;2.5
157.4;922;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.44
157.8;884;22;22;1.0;4.81;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.44
158.2;922;22;22;1.0;4.86;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.46
158.42;896;22;22;1.0;4.8;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;104;0;249;170;111;0;;23;2.75;13.73;;;;3.6;0.0;345;63;2.44
158.83;935;21;21;1.0;4.71;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;248;170;111;0;;23;2.62;13.73;;;;3.7;0.0;345;63;2.4
159.26;871;22;22;1.0;4.85;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;104;0;248;169;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.46
159.66;884;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;248;170;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.43
160.08;922;22;22;1.0;4.76;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.7;0.0;345;63;2.42
160.49;884;22;22;1.0;4.78;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;56;47;23;103;0;249;170;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.43
161.32;884;21;21;1.0;4.41;1;1;123;39;64;42;0;0;0;0.0;0.0;140;127;69;8;47;23;103;0;242;170;111;0;;23;2.62;13.73;;;;3.2;0.0;345;63;2.28
161.72;884;22;22;1.0;4.58;1;1;114;12;64;42;0;0;0;0.0;0.0;140;127;69;24;47;23;103;0;246;170;111;0;;23;2.75;13.73;;;;3.4;0.0;345;63;2.35
161.95;884;23;23;1.0;4.73;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;105;0;248;168;111;0;;23;2.88;13.73;;;;3.5;0.0;345;63;2.42
162.34;896;22;22;1.0;4.63;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;47;23;105;0;247;168;111;0;;23;2.75;13.73;;;;3.5;0.0;345;63;2.38
162.75;884;23;23;1.0;4.66;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;0;248;170;110;0;;22;2.88;13.73;;;;3.4;0.0;345;63;2.38
163.17;845;23;23;1.0;4.75;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;102;0;249;171;110;0;;22;2.88;13.73;;;;3.3;0.0;345;63;2.41
163.59;832;23;23;1.0;4.7;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;102;0;247;171;110;0;;22;2.88;13.73;;;;3.3;0.0;345;63;2.39
163.99;832;23;23;1.0;4.65;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;102;0;246;171;110;0;;22;2.88;13.73;;;;3.2;0.0;345;63;2.37
164.41;820;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;105;0;250;167;110;0;;22;3.0;13.73;;;;3.4;0.0;345;63;2.49
164.83;820;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;48;22;103;0;250;170;110;0;;22;3.0;13.73;;;;3.3;0.0;345;63;2.47
165.24;845;24;24;1.0;4.78;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;0;250;170;110;0;;22;3.0;13.73;;;;3.4;0.0;345;63;2.43
165.42;832;23;23;1.0;4.71;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;48;22;103;0;249;170;110;0;;22;2.88;13.73;;;;3.3;0.0;345;63;2.4
165.83;845;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;104;0;251;169;110;0;;22;3.0;13.73;;;;3.4;0.0;345;63;2.45
166.25;871;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;0;250;170;110;0;;22;2.88;13.73;;;;3.5;0.0;345;63;2.42
166.65;845;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;104;0;251;168;110;0;;22;3.0;13.73;;;;3.4;0.0;345;63;2.46
167.07;845;23;23;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;104;0;250;169;110;0;;22;2.88;13.73;;;;3.4;0.0;345;63;2.44
167.49;820;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;0;249;170;110;0;;22;3.0;13.73;;;;3.3;0.0;345;63;2.44
167.88;871;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;0;252;170;110;0;;22;3.0;13.73;;;;3.5;0.0;345;63;2.46
168.3;845;23;24;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;48;22;104;0;249;169;110;0;;22;2.88;13.73;;;;3.4;0.0;345;63;2.44
168.71;768;26;26;1.0;5.23;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;105;0;254;167;110;0;;22;3.25;13.73;;;;3.3;0.0;345;63;2.62
168.92;845;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;0;250;170;110;0;;22;3.0;13.73;;;;3.4;0.0;345;63;2.44
169.33;807;26;26;1.0;5.15;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;104;0;254;169;110;0;;22;3.25;13.73;;;;3.5;0.0;345;63;2.58
169.75;896;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;48;22;103;0;253;170;110;0;;22;2.88;13.73;;;;3.6;0.0;345;63;2.42
170.14;871;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;48;22;103;0;254;170;110;0;;22;3.0;13.73;;;;3.5;0.0;345;63;2.44
170.55;884;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;0;253;170;110;0;;22;2.88;13.73;;;;3.5;0.0;345;63;2.42
170.99;871;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;0;253;170;110;0;;22;3.0;13.73;;;;3.5;0.0;345;63;2.47
171.4;884;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;48;22;103;0;254;170;110;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.48
171.82;871;23;23;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;48;22;103;0;254;170;110;0;;22;2.88;13.73;;;;3.5;0.0;345;63;2.42
172.23;871;24;24;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;48;22;105;1;0;167;110;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.51
172.44;896;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;24;48;22;103;1;1;170;109;0;;22;3.0;13.73;;;;3.7;0.0;345;63;2.48
172.85;871;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;1;0;170;109;0;;22;3.0;13.73;;;;3.5;0.0;345;63;2.47
173.25;871;24;24;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;48;22;103;1;0;170;109;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.48
173.66;922;23;23;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;48;22;103;1;1;170;109;0;;22;2.88;13.73;;;;3.7;0.0;345;63;2.44
174.08;884;24;24;1.0;4.83;1;1;123;241;64;42;0;0;0;0.0;0.0;156;127;69;40;48;22;103;0;255;170;109;0;;22;3.0;13.73;;;;3.6;0.0;345;63;2.45
