Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
64.6;922;24;24;1;5.17;90;0;55;15;0;54;5;0.46;1.0;1.0;0;0;15;3.0;0.6;2.52;4.0;345;128;14.47;16.62;1.149;0;1;0;0;1;1;0;0;0;1;0;282;42;160;85;0;82
65.01;948;23;23;1;4.97;90;0;55;15;0;54;5;0.46;1.0;1.0;0;0;15;2.88;0.6;2.44;3.9;345;128;14.47;16.62;1.149;0;1;0;0;1;1;0;0;0;1;0;276;42;160;85;0;81
65.41;935;22;22;1;4.75;90;0;55;15;0;53;4;0.44;1.0;1.0;0;0;15;2.75;0.6;2.35;3.7;345;128;14.7;17.71;1.205;0;1;0;0;1;1;0;0;0;1;0;274;42;160;85;0;78
65.81;871;23;23;1;4.9;90;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.88;0.6;2.41;3.6;345;128;14.47;17.71;1.224;0;1;0;0;1;1;0;0;0;1;0;275;42;159;85;0;40
66.21;935;25;25;1;5.2;90;0;55;15;0;54;5;0.46;1.0;1.0;0;0;15;3.12;0.6;2.53;4.1;345;128;14.47;16.41;1.134;0;1;0;0;1;1;0;0;0;1;0;276;42;159;85;0;41
66.61;922;24;24;1;5.0;90;0;55;15;0;54;4;0.46;1.0;1.0;0;0;15;3.0;0.6;2.45;3.8;345;128;14.47;16.41;1.134;0;1;0;0;1;1;0;0;0;1;0;280;42;158;86;0;82
67.02;845;24;24;1;5.03;91;0;55;15;0;54;4;0.45;1.0;1.0;0;0;15;3.0;0.6;2.47;3.5;345;128;14.47;16.41;1.134;0;1;0;0;1;1;0;0;0;1;0;278;42;159;86;0;82
67.42;1037;27;27;1;5.51;91;0;55;15;0;55;6;0.5;1.0;1.0;0;0;15;3.38;0.6;2.66;4.8;345;128;14.7;16.41;1.116;0;1;0;0;1;1;0;0;0;1;0;287;42;159;86;0;40
67.83;1012;22;22;1;4.72;90;0;55;15;0;52;5;0.43;1.0;1.0;0;0;15;2.75;0.6;2.34;4.0;345;128;14.7;16.41;1.116;0;1;0;0;1;1;0;0;0;1;0;267;42;161;86;0;77
68.23;948;23;23;1;4.81;91;0;55;15;0;53;5;0.44;1.0;1.0;0;0;15;2.88;0.6;2.38;3.8;345;128;14.47;15.12;1.045;0;1;0;0;1;1;0;0;0;1;0;272;42;159;86;0;77
68.62;884;24;24;1;4.97;90;0;55;15;0;54;4;0.45;1.0;1.0;0;0;15;3.0;0.6;2.44;3.7;345;128;14.47;15.12;1.045;0;1;0;0;1;1;0;0;0;1;0;278;42;160;86;0;82
69.03;922;25;25;1;5.12;90;0;55;15;0;54;5;0.46;1.0;1.0;0;0;15;3.12;0.6;2.5;3.9;345;128;14.47;15.12;1.045;0;1;0;0;1;1;0;0;0;1;0;280;42;161;86;0;82
69.24;986;23;23;1;4.87;90;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;2.88;0.6;2.4;4.0;345;128;14.47;15.62;1.079;0;1;0;0;1;1;0;0;0;1;0;269;42;160;87;0;77
69.63;1050;23;23;1;4.95;90;0;55;15;0;52;5;0.44;1.0;1.0;0;0;15;2.88;0.6;2.43;4.3;345;128;14.7;15.62;1.063;0;1;0;0;1;1;0;0;0;1;0;266;42;161;87;0;77
70.04;973;24;24;1;5.02;90;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;3.0;0.6;2.46;4.1;345;128;14.47;15.62;1.079;0;1;0;0;1;1;0;0;0;1;0;272;42;161;87;0;77
70.44;973;24;24;0;5.17;90;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;3.0;0.0;2.52;4.2;345;128;14.47;17.41;1.203;0;1;0;0;1;1;0;0;0;1;0;274;41;161;87;0;77
70.85;948;25;25;1;5.22;90;0;55;15;0;54;5;0.46;1.0;1.0;0;0;15;3.12;0.6;2.54;4.1;345;128;14.47;17.41;1.203;0;1;0;0;1;1;0;0;0;1;0;280;42;161;87;0;146
71.25;1037;23;23;1;4.96;91;0;55;15;0;52;5;0.44;1.0;1.0;0;0;15;2.88;0.6;2.44;4.3;345;128;14.7;15.71;1.069;0;1;0;0;1;1;0;0;0;1;0;267;42;159;87;0;77
71.63;973;22;22;1;4.72;90;0;55;15;0;52;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.34;3.8;345;128;14.7;15.71;1.069;0;1;0;0;1;1;0;0;0;1;0;262;42;161;87;0;77
72.05;948;21;21;1;4.67;90;0;55;15;0;52;4;0.42;1.0;1.0;0;0;15;2.62;0.6;2.32;3.7;345;128;14.7;15.71;1.069;0;1;0;0;1;1;0;0;0;1;0;265;42;160;87;0;77
72.45;948;23;23;1;4.9;90;0;55;15;0;53;4;0.44;1.0;1.0;0;0;15;2.88;0.6;2.41;3.9;345;128;14.47;14.52;1.003;0;1;0;0;1;1;0;0;0;1;0;271;42;161;86;0;77
72.84;973;23;23;1;4.95;90;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;2.88;0.6;2.43;4.0;345;128;14.47;14.52;1.003;0;1;0;0;1;1;0;0;0;1;0;269;42;161;86;0;78
73.24;871;21;21;1;4.57;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.28;3.3;345;128;14.7;14.92;1.015;0;1;0;0;1;1;0;0;0;1;0;265;42;161;87;0;77
73.65;884;21;21;1;4.6;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.29;3.4;345;128;14.7;14.92;1.015;0;1;0;0;1;1;0;0;0;1;0;265;42;161;87;0;77
74.05;807;22;22;1;4.87;90;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.4;3.3;345;128;14.7;14.92;1.015;0;1;0;0;1;1;0;0;0;1;0;275;42;161;86;0;77
74.46;973;24;24;1;5.06;89;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;3.0;0.6;2.47;4.1;345;128;14.47;15.41;1.065;0;1;0;0;1;1;0;0;0;1;0;272;42;161;87;0;40
74.87;935;21;21;1;4.56;91;0;55;15;0;52;4;0.42;1.0;1.0;0;0;15;2.62;0.6;2.28;3.6;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;260;42;159;87;0;77
75.26;884;21;21;1;4.6;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.29;3.4;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;263;42;161;87;0;77
75.45;832;22;22;1;4.75;90;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.35;3.3;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;273;42;161;87;0;77
75.87;820;24;24;1;5.1;90;0;55;15;0;54;4;0.45;1.0;1.0;0;0;15;3.0;0.6;2.49;3.5;345;128;14.47;14.62;1.01;0;1;0;0;1;1;0;0;0;1;0;278;42;161;86;0;86
76.27;871;21;21;1;4.62;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.3;3.4;345;128;14.7;14.52;0.988;0;1;0;0;1;1;0;0;0;1;0;264;42;161;87;0;77
76.67;845;19;19;1;4.22;90;0;55;15;0;51;3;0.38;1.0;1.0;0;0;15;2.38;0.6;2.14;3.0;345;128;14.7;14.52;0.988;0;1;0;0;1;1;0;0;0;1;0;259;42;161;87;0;76
77.06;832;20;20;1;4.5;90;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.25;3.1;345;128;14.7;14.52;0.988;0;1;0;0;1;1;0;0;0;1;0;265;42;160;87;0;77
77.46;820;22;22;1;4.73;89;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.34;3.2;345;128;14.7;15.32;1.042;0;1;0;0;1;1;0;0;0;1;0;270;42;162;87;0;78
77.88;884;20;20;1;4.5;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.5;0.6;2.25;3.3;345;128;14.7;15.32;1.042;0;1;0;0;1;1;0;0;0;1;0;261;42;161;87;0;77
78.28;845;21;21;1;4.52;90;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;3.2;345;128;14.7;15.62;1.063;0;1;0;0;1;1;0;0;0;1;0;264;42;161;87;0;77
78.67;807;22;22;1;4.72;90;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.34;3.2;345;128;14.7;15.62;1.063;0;1;0;0;1;1;0;0;0;1;0;268;42;161;87;0;77
79.07;832;22;22;1;4.67;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.75;0.6;2.32;3.2;345;128;14.7;15.62;1.063;0;1;0;0;1;1;0;0;0;1;0;267;42;161;86;0;77
79.47;820;21;21;1;4.57;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.28;3.1;345;128;14.7;16.71;1.137;0;1;0;0;1;1;0;0;0;1;0;265;42;160;87;0;77
79.88;820;21;21;1;4.55;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.1;345;128;14.7;16.71;1.137;0;1;0;0;1;1;0;0;0;1;0;263;42;161;87;0;77
80.29;832;21;21;1;4.53;89;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;3.1;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;266;42;162;87;0;77
80.67;845;22;22;1;4.72;90;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.34;3.3;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;268;42;161;87;0;77
81.07;871;21;21;1;4.55;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.3;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;263;42;161;86;0;40
81.5;781;20;20;1;4.5;90;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.25;2.9;345;128;14.7;14.41;0.98;0;1;0;0;1;1;0;0;0;1;0;263;42;161;86;0;76
81.69;807;22;22;1;4.77;90;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.36;3.2;345;128;14.7;14.41;0.98;0;1;0;0;1;1;0;0;0;1;0;268;42;161;86;0;82
82.09;871;21;21;1;4.6;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.29;3.3;345;128;14.7;14.41;0.98;0;1;0;0;1;1;0;0;0;1;0;267;42;161;86;0;77
82.49;871;21;21;1;4.55;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.3;345;128;14.7;15.02;1.022;0;1;0;0;1;1;0;0;0;1;0;260;42;161;86;0;77
82.89;756;21;21;1;4.52;90;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;2.8;345;128;14.7;15.02;1.022;0;1;0;0;1;1;0;0;0;1;0;262;42;160;86;0;77
83.31;832;22;22;1;4.77;90;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.36;3.3;345;128;14.7;16.52;1.124;0;1;0;0;1;1;0;0;0;1;0;268;42;161;86;0;77
83.7;832;20;20;1;4.5;90;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.25;3.1;345;128;14.7;16.52;1.124;0;1;0;0;1;1;0;0;0;1;0;267;42;161;86;0;77
84.1;781;21;21;1;4.53;89;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;2.9;345;128;14.7;16.52;1.124;0;1;0;0;1;1;0;0;0;1;0;267;42;162;86;0;77
84.5;820;21;21;1;4.57;90;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.28;3.1;345;128;14.7;17.41;1.184;0;1;0;0;1;1;0;0;0;1;0;264;42;161;86;0;77
84.91;845;22;22;1;4.78;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.35;3.4;345;128;14.7;17.41;1.184;0;1;0;0;1;1;0;0;0;1;0;269;42;165;86;0;77
85.31;845;22;22;1;4.66;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.3;3.3;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;270;42;164;86;0;77
85.7;807;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.0;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;267;42;164;86;0;77
86.1;807;20;20;1;4.46;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.22;3.0;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;262;42;165;86;0;38
86.5;807;22;22;1;4.73;87;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.33;3.2;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;268;42;164;86;0;77
86.92;807;22;22;1;4.68;87;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.31;3.1;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;270;42;164;86;0;77
87.31;781;20;20;1;4.46;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.22;2.9;345;128;14.7;15.32;1.042;0;1;0;0;1;1;0;0;0;1;0;264;42;164;86;0;81
87.71;807;21;21;1;4.58;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.1;345;128;14.7;15.32;1.042;0;1;0;0;1;1;0;0;0;1;0;265;42;164;86;0;77
87.93;730;20;20;1;4.46;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.22;2.7;345;128;14.7;15.32;1.042;0;1;0;0;1;1;0;0;0;1;0;265;42;164;86;0;39
88.32;845;22;22;1;4.68;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.31;3.3;345;128;14.7;16.71;1.137;0;1;0;0;1;1;0;0;0;1;0;268;42;164;86;0;38
88.71;845;21;21;1;4.57;88;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.2;345;128;14.7;16.71;1.137;0;1;0;0;1;1;0;0;0;1;0;262;42;163;86;0;77
89.12;781;22;22;1;4.73;87;0;55;15;0;53;3;0.43;1.0;1.0;0;0;15;2.75;0.6;2.33;3.1;345;128;14.7;16.71;1.137;0;1;0;0;1;1;0;0;0;1;0;269;42;164;86;0;40
89.54;807;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.0;345;128;14.7;17.32;1.178;0;1;0;0;1;1;0;0;0;1;0;265;42;164;86;0;73
89.93;768;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;2.9;345;128;14.7;17.32;1.178;0;1;0;0;1;1;0;0;0;1;0;262;42;164;86;0;77
90.33;845;23;23;1;4.83;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.88;0.6;2.37;3.4;345;128;14.47;17.21;1.189;0;1;0;0;1;1;0;0;0;1;0;272;42;164;86;0;146
90.74;845;19;19;1;4.18;87;0;55;15;0;51;3;0.38;1.0;1.0;0;0;15;2.38;0.6;2.11;2.9;345;128;14.7;17.21;1.171;0;1;0;0;1;1;0;0;0;1;0;255;42;164;86;0;76
91.14;756;20;20;1;4.46;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.22;2.8;345;128;14.7;17.21;1.171;0;1;0;0;1;1;0;0;0;1;0;262;42;164;86;0;77
91.54;768;22;22;1;4.75;88;0;55;15;0;53;3;0.43;1.0;1.0;0;0;15;2.75;0.6;2.34;3.0;345;128;14.7;15.12;1.029;0;1;0;0;1;1;0;0;0;1;0;275;42;163;86;0;81
91.94;781;23;23;1;4.98;87;0;55;15;0;54;4;0.45;1.0;1.0;0;0;15;2.88;0.6;2.43;3.2;345;128;14.47;15.12;1.045;0;1;0;0;1;1;0;0;0;1;0;277;42;164;86;0;81
92.33;871;21;21;1;4.63;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.29;3.4;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;262;42;165;86;0;77
92.74;781;19;19;1;4.18;87;0;55;15;0;51;3;0.39;1.0;1.0;0;0;15;2.38;0.6;2.11;2.7;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;259;42;164;86;0;70
93.14;820;21;21;1;4.48;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.23;3.1;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;262;42;164;86;0;77
93.55;832;22;22;1;4.71;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.75;0.6;2.32;3.3;345;128;14.7;16.22;1.103;0;1;0;0;1;1;0;0;0;1;0;266;42;165;86;0;77
93.75;871;21;21;0;4.63;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.0;2.29;3.4;345;128;14.7;16.22;1.103;0;1;0;0;1;1;0;0;0;1;0;262;41;164;86;0;73
94.16;832;21;21;1;4.51;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.1;345;128;14.7;16.22;1.103;0;1;0;0;1;1;0;0;0;1;0;260;42;164;85;0;76
94.54;781;22;22;1;4.68;87;0;55;15;0;53;3;0.43;1.0;1.0;0;0;15;2.75;0.6;2.31;3.0;345;128;14.7;17.02;1.158;0;1;0;0;1;1;0;0;0;1;0;272;42;165;86;0;77
94.96;884;21;21;1;4.52;88;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.25;3.3;345;128;14.7;17.02;1.158;0;1;0;0;1;1;0;0;0;1;0;267;42;165;86;0;40
95.36;896;21;21;1;4.51;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.4;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;263;42;165;86;0;77
95.76;884;21;21;1;4.51;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.3;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;263;42;164;85;0;76
96.16;807;21;21;1;4.48;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.23;3.0;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;263;42;164;86;0;77
96.55;781;21;21;1;4.56;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;3.0;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;266;42;165;86;0;39
96.97;845;22;22;1;4.68;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.31;3.3;345;128;14.7;14.62;0.995;0;1;0;0;1;1;0;0;0;1;0;271;42;165;86;0;77
97.35;884;21;21;1;4.63;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.29;3.4;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;265;42;165;85;0;77
97.77;807;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.0;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;263;42;165;86;0;86
98.17;781;20;20;1;4.46;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.22;2.9;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;262;42;165;86;0;77
98.57;832;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.1;345;128;14.7;15.72;1.069;0;1;0;0;1;1;0;0;0;1;0;266;42;165;86;0;77
98.96;807;21;21;1;4.48;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.23;3.0;345;128;14.7;15.72;1.069;0;1;0;0;1;1;0;0;0;1;0;266;42;165;86;0;50
99.38;781;22;22;1;4.73;87;0;55;15;0;53;4;0.43;1.0;1.0;0;0;15;2.75;0.6;2.33;3.1;345;128;14.7;16.21;1.103;0;1;0;0;1;1;0;0;0;1;0;268;42;165;86;0;77
99.76;845;22;22;1;4.76;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.34;3.4;345;128;14.7;16.21;1.103;0;1;0;0;1;1;0;0;0;1;0;271;42;164;85;0;77
99.98;832;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.1;345;128;14.7;16.21;1.103;0;1;0;0;1;1;0;0;0;1;0;264;42;164;85;0;72
100.38;807;20;20;1;4.38;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.19;2.9;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;260;42;165;85;0;146
100.78;781;21;21;1;4.56;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;3.0;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;264;42;165;85;0;76
101.17;845;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.2;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;267;42;165;85;0;77
101.57;756;21;21;1;4.58;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;2.9;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;267;42;165;85;0;50
101.98;845;22;22;1;4.73;87;0;55;15;0;53;4;0.42;1.0;1.0;0;0;15;2.75;0.6;2.33;3.3;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;272;42;164;85;0;77
102.39;768;20;20;1;4.43;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.21;2.8;345;128;14.7;14.72;1.001;0;1;0;0;1;1;0;0;0;1;0;263;42;165;85;0;76
102.78;807;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.0;345;128;14.7;14.72;1.001;0;1;0;0;1;1;0;0;0;1;0;261;42;164;85;0;77
103.18;845;21;21;1;4.61;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.28;3.2;345;128;14.7;14.72;1.001;0;1;0;0;1;1;0;0;0;1;0;262;42;164;85;0;73
103.59;845;21;21;1;4.58;87;0;55;15;0;52;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.2;345;128;14.7;17.02;1.158;0;1;0;0;1;1;0;0;0;1;0;264;42;165;85;0;77
103.98;717;20;20;1;4.41;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.5;0.6;2.2;2.6;345;128;14.7;17.02;1.158;0;1;0;0;1;1;0;0;0;1;0;263;42;165;85;0;77
104.39;807;21;21;1;4.56;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.26;3.1;345;128;14.7;16.92;1.151;0;1;0;0;1;1;0;0;0;1;0;264;42;164;85;0;77
104.79;768;21;21;1;4.58;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;2.9;345;128;14.7;16.92;1.151;0;1;0;0;1;1;0;0;0;1;0;263;42;164;85;0;38
105.19;845;21;21;1;4.57;88;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.27;3.2;345;128;14.7;16.92;1.151;0;1;0;0;1;1;0;0;0;1;0;262;42;163;85;0;77
105.59;807;21;21;1;4.51;87;0;55;15;0;52;3;0.41;1.0;1.0;0;0;15;2.62;0.6;2.24;3.0;345;128;14.7;16.91;1.15;0;1;0;0;1;1;0;0;0;1;0;262;42;164;85;0;146
105.99;820;22;22;11;4.73;87;0;55;26;0;53;4;0.42;1.0;1.0;0;0;15;2.75;6.4;2.33;3.2;345;128;14.7;16.91;1.15;0;1;0;0;1;0;0;0;0;1;0;273;63;164;85;0;78
106.4;1665;45;45;1;8.48;89;0;48;22;0;65;16;0.66;1.0;1.0;0;0;22;5.62;0.6;3.84;11.8;345;128;14.7;10.11;0.688;0;1;0;0;1;1;0;0;0;1;0;361;42;162;85;0;89
106.61;1511;15;15;1;3.61;89;0;61;20;0;45;5;0.36;1.0;1.0;0;0;9;1.88;0.6;1.89;4.5;345;128;14.7;10.11;0.688;0;1;0;0;1;1;0;0;0;1;0;208;42;162;85;0;73
107.0;935;18;18;1;4.07;90;0;62;15;0;51;3;0.4;1.0;1.0;0;0;8;2.25;0.6;2.08;3.2;345;128;14.7;10.11;0.688;0;1;0;0;1;1;0;0;0;1;0;252;42;160;84;0;76
107.39;768;27;27;1;5.56;87;0;57;15;0;56;4;0.49;1.0;1.0;0;0;13;3.38;0.6;2.66;3.6;345;128;14.47;24.62;1.701;0;1;0;0;1;1;0;0;0;1;0;293;42;164;85;0;82
107.81;1037;24;24;1;5.03;87;0;55;15;0;53;5;0.45;1.0;1.0;0;0;15;3.0;0.6;2.45;4.3;345;128;14.7;24.62;1.675;0;1;0;0;1;1;0;0;0;1;0;269;42;164;85;0;77
108.21;1037;19;19;1;4.23;87;0;55;15;0;50;4;0.39;1.0;1.0;0;0;15;2.38;0.6;2.13;3.7;345;128;14.7;24.62;1.675;0;1;0;0;1;1;0;0;0;1;0;249;42;164;85;0;38
108.61;999;83;83;33;16;90;0;57;13;0;102;18;0.81;1.0;1.0;0;0;13;10.38;19.2;6.91;13.4;345;128;13.07;16.12;1.233;0;1;0;0;1;0;0;0;0;1;0;642;106;161;85;0;49
109.01;1998;23;23;1;4.82;90;0;50;25;0;50;10;0.44;1.0;1.0;0;0;20;2.88;0.6;2.38;8.0;345;128;14.82;16.12;1.088;0;1;0;0;1;1;0;0;0;1;0;250;42;160;84;0;76
109.41;1332;18;18;1;4.07;88;0;67;18;0;49;5;0.4;1.0;1.0;0;0;3;2.25;0.6;2.07;4.5;345;128;14.7;16.02;1.09;0;1;0;0;1;1;0;0;0;1;0;242;42;163;85;0;75
109.82;999;29;29;1;5.86;89;0;64;15;0;56;6;0.52;1.0;1.0;0;0;6;3.62;0.6;2.79;4.9;345;128;14.47;16.02;1.107;0;1;0;0;1;1;0;0;0;1;0;298;42;162;85;0;83
110.21;1153;28;28;1;5.63;87;0;57;16;0;54;7;0.5;1.0;1.0;0;0;13;3.5;0.6;2.69;5.4;345;128;14.7;16.02;1.09;0;1;0;0;1;1;0;0;0;1;0;283;42;165;85;0;82
