Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
293.0;948;18;18;0;2.73;65;0;43;27;0;48;4;0.39;1.0;1.0;0;0;135;0;27;2.25;0.0;1.42;2.2;345;128;14.7;14.7;0.04;1.0;0;1;0;0;1;1;0;0;0;1;0;316;;173;126;0;85
293.39;948;19;19;0;2.78;65;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.44;2.2;345;128;14.7;14.7;0.0;1.0;0;1;0;0;1;1;0;0;0;1;0;318;;173;126;0;148
293.8;986;19;20;0;2.85;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.46;2.3;345;128;14.7;16.1;0.04;1.095;0;1;0;0;1;1;0;0;0;1;0;319;;174;126;0;85
294.22;999;20;20;0;2.86;65;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.47;2.4;345;128;14.7;14.8;0.04;1.007;0;1;0;0;1;1;0;0;0;1;0;321;;173;126;0;85
294.62;948;19;19;0;2.82;64;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.45;2.2;345;128;14.7;15.3;0.03;1.041;0;1;0;0;1;1;0;0;0;1;0;318;;173;126;0;86
295.02;948;19;19;0;2.83;65;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.46;2.2;345;128;14.7;16.1;0.06;1.095;0;1;0;0;1;1;0;0;0;1;0;317;;173;126;0;85
295.41;935;19;19;0;2.78;65;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.44;2.2;345;128;14.7;15.7;0.03;1.068;0;1;0;0;1;1;0;0;0;1;0;319;;173;126;0;85
295.81;948;19;19;0;2.85;68;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.48;2.3;345;128;14.7;14.9;0.05;1.014;0;1;0;0;1;1;0;0;0;1;0;323;;169;126;0;85
296.21;935;19;19;0;2.85;64;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.46;2.2;345;128;14.7;15.4;0.01;1.048;0;1;0;0;1;1;0;0;0;1;0;324;;174;125;0;85
296.63;973;20;20;0;2.93;65;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.5;2.4;345;128;14.7;16.6;0.07;1.129;0;1;0;0;1;1;0;0;0;1;0;325;;173;125;0;81
297.02;1012;20;20;0;2.93;65;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.5;2.5;345;128;14.7;16.1;0.04;1.095;0;1;0;0;1;1;0;0;0;1;0;329;;173;125;0;85
297.42;973;20;20;0;2.93;65;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.5;2.4;345;128;14.7;14.9;0.07;1.014;0;1;0;0;1;1;0;0;0;1;0;326;;173;125;0;85
297.81;999;19;19;0;2.85;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.46;2.4;345;128;14.7;16.0;0.04;1.088;0;1;0;0;1;1;0;0;0;1;0;323;;174;125;0;85
298.02;1012;20;20;0;2.92;64;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.49;2.5;345;128;14.7;15.5;0.04;1.054;0;1;0;0;1;1;0;0;0;1;0;329;;174;125;0;41
298.43;999;20;20;0;2.86;65;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.47;2.4;345;128;14.7;15.7;0.07;1.068;0;1;0;0;1;1;0;0;0;1;0;321;;173;125;0;85
298.83;1037;21;21;0;2.96;65;0;43;27;0;50;4;0.42;1.0;1.0;0;0;135;0;27;2.62;0.0;1.51;2.6;345;128;14.7;16.4;0.04;1.116;0;1;0;0;1;1;0;0;0;1;0;325;;173;125;0;85
299.23;1012;19;19;0;2.82;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.45;2.4;345;128;14.7;15.8;0.08;1.075;0;1;0;0;1;1;0;0;0;1;0;320;;174;125;0;106
299.63;986;19;19;0;2.82;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.45;2.3;345;128;14.7;14.7;0.06;1.0;0;1;0;0;1;1;0;0;0;1;0;321;;174;125;0;85
300.02;986;20;20;0;2.85;64;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.46;2.3;345;128;14.7;15.3;0.08;1.041;0;1;0;0;1;1;0;0;0;1;0;324;;174;125;0;85
300.42;999;20;20;0;2.92;64;0;43;27;0;50;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.49;2.4;345;128;14.7;16.7;0.05;1.136;0;1;0;0;1;1;0;0;0;1;0;329;;174;125;0;85
300.83;999;20;20;0;2.85;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.46;2.4;345;128;14.7;15.3;0.05;1.041;0;1;0;0;1;1;0;0;0;1;0;321;;174;125;0;84
301.24;1012;20;20;0;2.85;64;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.5;0.0;1.46;2.4;345;128;14.7;15.0;0.09;1.02;0;1;0;0;1;1;0;0;0;1;0;322;;174;125;0;85
301.63;1050;20;20;0;2.95;64;0;44;26;0;49;4;0.42;1.0;1.0;0;0;136;0;26;2.5;0.0;1.5;2.6;345;128;14.7;15.8;0.05;1.075;0;1;0;0;1;1;0;0;0;1;0;320;;174;124;0;85
302.03;999;19;19;0;2.83;65;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.38;0.0;1.46;2.4;345;128;14.7;15.3;0.08;1.041;0;1;0;0;1;1;0;0;0;1;0;317;;173;124;0;85
302.43;1012;20;20;0;2.9;66;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.49;2.4;345;128;14.7;14.8;0.05;1.007;0;1;0;0;1;1;0;0;0;1;0;325;;172;124;0;85
302.84;999;19;19;0;2.83;65;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.38;0.0;1.46;2.4;345;128;14.7;15.0;0.09;1.02;0;1;0;0;1;1;0;0;0;1;0;317;;173;124;0;85
303.24;973;19;19;0;2.83;65;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.38;0.0;1.46;2.3;345;128;14.7;16.1;0.07;1.095;0;1;0;0;1;1;0;0;0;1;0;321;;173;124;0;85
303.64;986;20;20;0;2.9;64;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.48;2.4;345;128;14.7;15.4;0.06;1.048;0;1;0;0;1;1;0;0;0;1;0;324;;174;124;0;85
304.04;973;19;19;0;2.82;64;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.38;0.0;1.45;2.3;345;128;14.7;14.9;0.09;1.014;0;1;0;0;1;1;0;0;0;1;0;319;;174;124;0;41
304.25;935;19;19;0;2.77;64;0;44;26;0;49;4;0.4;1.0;1.0;0;0;136;0;26;2.38;0.0;1.43;2.2;345;128;14.7;15.6;0.08;1.061;0;1;0;0;1;1;0;0;0;1;0;323;;174;124;0;85
304.64;973;20;20;0;2.93;65;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.5;2.4;345;128;14.7;15.1;0.05;1.027;0;1;0;0;1;1;0;0;0;1;0;325;;173;124;0;85
305.05;999;20;20;0;2.92;64;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.49;2.4;345;128;14.7;15.8;0.1;1.075;0;1;0;0;1;1;0;0;0;1;0;326;;174;124;0;85
305.44;986;20;20;0;2.9;64;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.48;2.4;345;128;14.7;16.7;0.05;1.136;0;1;0;0;1;1;0;0;0;1;0;326;;174;124;0;85
305.86;973;19;19;0;2.85;64;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.38;0.0;1.46;2.3;345;128;14.7;15.3;0.1;1.041;0;1;0;0;1;1;0;0;0;1;0;320;;174;124;0;41
306.25;999;20;20;0;2.86;65;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.47;2.4;345;128;14.7;14.8;0.07;1.007;0;1;0;0;1;1;0;0;0;1;0;321;;173;124;0;85
306.64;973;21;21;0;2.97;66;0;44;26;0;50;4;0.41;1.0;1.0;0;0;136;0;26;2.62;0.0;1.52;2.4;345;128;14.7;15.9;0.1;1.082;0;1;0;0;1;1;0;0;0;1;0;328;;171;124;0;41
307.05;973;21;21;0;3.01;65;0;44;26;0;51;4;0.43;1.0;1.0;0;0;136;0;26;2.62;0.0;1.53;2.4;345;128;14.7;16.7;0.08;1.136;0;1;0;0;1;1;0;0;0;1;0;333;;173;123;0;86
307.45;948;21;21;0;2.96;65;0;44;26;0;51;4;0.42;1.0;1.0;0;0;136;0;26;2.62;0.0;1.51;2.3;345;128;14.7;15.7;0.06;1.068;0;1;0;0;1;1;0;0;0;1;0;333;;173;123;0;41
307.87;986;21;21;0;3.01;65;0;44;26;0;51;4;0.43;1.0;1.0;0;0;136;0;26;2.62;0.0;1.53;2.5;345;128;14.7;17.0;0.01;1.156;0;1;0;0;1;1;0;0;0;1;0;332;;173;123;0;86
308.27;986;20;20;0;2.87;66;0;44;26;0;49;4;0.41;1.0;1.0;0;0;136;0;26;2.5;0.0;1.48;2.4;345;128;14.7;16.5;0.09;1.122;0;1;0;0;1;1;0;0;0;1;0;323;;172;123;0;85
308.66;832;21;21;0;3.05;68;0;44;26;0;52;4;0.42;1.0;1.0;0;0;136;0;26;2.62;0.0;1.56;2.1;345;128;14.7;15.3;0.0;1.041;0;1;0;0;1;1;0;0;0;1;0;342;;169;123;0;86
309.07;832;25;25;0;3.42;66;0;44;26;0;57;4;0.45;1.0;1.0;0;0;136;0;26;3.12;0.0;1.7;2.4;345;128;14.47;16.5;0.1;1.14;0;1;0;0;1;1;0;0;0;1;0;379;;171;123;0;91
309.46;922;26;26;0;3.65;68;0;44;26;0;57;5;0.46;1.0;1.0;0;0;136;0;26;3.25;0.0;1.8;2.8;345;128;14.47;16.8;0.01;1.161;0;1;0;0;1;1;0;0;0;1;0;379;;169;123;0;90
309.87;1012;23;23;0;3.2;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;136;0;26;2.88;0.0;1.61;2.7;345;128;14.47;14.8;0.02;1.023;0;1;0;0;1;1;0;0;0;1;0;340;;172;123;0;86
310.26;999;23;23;0;3.22;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;136;0;26;2.88;0.0;1.62;2.7;345;128;14.47;15.0;0.09;1.037;0;1;0;0;1;1;0;0;0;1;0;343;;171;123;0;86
310.46;999;23;23;0;3.2;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;136;0;26;2.88;0.0;1.61;2.7;345;128;14.47;16.1;0.09;1.113;0;1;0;0;1;1;0;0;0;1;0;339;;171;123;0;86
310.86;999;23;23;0;3.22;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;136;0;26;2.88;0.0;1.62;2.7;345;128;14.47;15.2;0.07;1.05;0;1;0;0;1;1;0;0;0;1;0;341;;171;123;0;41
311.28;999;23;23;0;3.15;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;138;0;26;2.88;0.0;1.59;2.6;345;128;14.47;16.2;0.03;1.12;0;1;0;0;1;1;0;0;0;1;0;342;;172;123;0;86
311.68;999;22;22;0;3.07;66;0;44;26;0;51;5;0.43;1.0;1.0;0;0;138;0;26;2.75;0.0;1.56;2.6;345;128;14.7;16.2;0.01;1.102;0;1;0;0;1;1;0;0;0;1;0;337;;171;122;0;86
312.07;986;23;23;0;3.18;67;0;44;26;0;52;5;0.45;1.0;1.0;0;0;138;0;26;2.88;0.0;1.61;2.6;345;128;14.47;16.2;0.08;1.12;0;1;0;0;1;1;0;0;0;1;0;345;;170;122;0;87
312.49;935;23;23;0;3.21;67;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.62;2.5;345;128;14.47;16.0;0.04;1.106;0;1;0;0;1;1;0;0;0;1;0;351;;170;122;0;89
312.89;973;23;23;0;3.22;66;0;44;26;0;53;5;0.45;1.0;1.0;0;0;138;0;26;2.88;0.0;1.62;2.6;345;128;14.47;16.9;0.02;1.168;0;1;0;0;1;1;0;0;0;1;0;348;;171;122;0;89
313.28;948;22;22;0;3.16;67;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.6;2.5;345;128;14.7;17.1;0.09;1.163;0;1;0;0;1;1;0;0;0;1;0;346;;170;122;0;88
313.69;948;22;22;0;3.12;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.58;2.5;345;128;14.7;15.3;0.04;1.041;0;1;0;0;1;1;0;0;0;1;0;345;;171;122;0;89
314.09;935;22;22;0;3.13;67;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.4;345;128;14.7;16.6;0.02;1.129;0;1;0;0;1;1;0;0;0;1;0;344;;170;122;0;86
314.49;948;22;22;0;3.15;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.5;345;128;14.7;16.1;0.11;1.095;0;1;0;0;1;1;0;0;0;1;0;342;;171;122;0;86
314.89;935;22;22;0;3.12;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.58;2.4;345;128;14.7;15.4;0.03;1.048;0;1;0;0;1;1;0;0;0;1;0;342;;171;122;0;89
315.3;922;22;22;0;3.15;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.4;345;128;14.7;15.5;0.02;1.054;0;1;0;0;1;1;0;0;0;1;0;346;;169;121;0;41
315.7;922;23;23;0;3.26;69;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.65;2.5;345;128;14.47;16.8;0.05;1.161;0;1;0;0;1;1;0;0;0;1;0;350;;167;121;0;83
316.08;935;23;23;0;3.22;66;0;44;26;0;53;5;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.62;2.5;345;128;14.47;15.6;0.01;1.078;0;1;0;0;1;1;0;0;0;1;0;351;;171;121;0;88
316.5;948;23;23;0;3.18;67;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.61;2.5;345;128;14.47;14.8;0.01;1.023;0;1;0;0;1;1;0;0;0;1;0;347;;170;121;0;86
316.69;973;23;23;0;3.2;66;0;44;26;0;52;5;0.45;1.0;1.0;0;0;138;0;26;2.88;0.0;1.61;2.6;345;128;14.47;16.2;0.04;1.12;0;1;0;0;1;1;0;0;0;1;0;345;;171;121;0;86
317.11;948;22;22;0;3.15;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.5;345;128;14.7;15.1;0.04;1.027;0;1;0;0;1;1;0;0;0;1;0;343;;171;121;0;86
317.5;935;22;22;0;3.12;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.58;2.4;345;128;14.7;15.5;0.01;1.054;0;1;0;0;1;1;0;0;0;1;0;343;;170;121;0;41
317.92;922;22;22;0;3.15;66;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.4;345;128;14.7;16.9;0.07;1.15;0;1;0;0;1;1;0;0;0;1;0;347;;171;121;0;88
318.3;896;23;23;0;3.15;66;0;44;26;0;53;4;0.43;1.0;1.0;0;0;138;0;26;2.88;0.0;1.59;2.4;345;128;14.47;15.7;0.03;1.085;0;1;0;0;1;1;0;0;0;1;0;352;;171;121;0;89
318.71;935;23;23;0;3.15;66;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.59;2.5;345;128;14.47;15.1;0.01;1.044;0;1;0;0;1;1;0;0;0;1;0;351;;171;121;0;89
319.1;935;23;23;0;3.15;66;0;44;26;0;53;4;0.44;1.0;1.0;0;0;138;0;26;2.88;0.0;1.59;2.5;345;128;14.47;16.8;0.04;1.161;0;1;0;0;1;1;0;0;0;1;0;349;;171;121;0;41
319.52;922;22;22;0;3.12;66;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.58;2.4;345;128;14.7;16.2;0.04;1.102;0;1;0;0;1;1;0;0;0;1;0;345;;171;121;0;88
319.92;935;22;22;0;3.13;67;0;44;26;0;52;4;0.44;1.0;1.0;0;0;138;0;26;2.75;0.0;1.59;2.4;345;128;14.7;15.0;0.07;1.02;0;1;0;0;1;1;0;0;0;1;0;344;;170;121;0;82
320.32;935;22;22;0;3.12;66;0;45;25;0;52;4;0.44;1.0;1.0;0;0;139;0;25;2.75;0.0;1.58;2.4;345;128;14.7;15.6;0.04;1.061;0;1;0;0;1;1;0;0;0;1;0;344;;171;120;0;86
320.71;896;23;23;0;3.23;69;0;45;25;0;53;4;0.43;1.0;1.0;0;0;139;0;25;2.88;0.0;1.64;2.4;345;128;14.47;17.1;0.02;1.182;0;1;0;0;1;1;0;0;0;1;0;353;;168;120;0;89
321.13;896;23;23;0;3.26;69;0;45;25;0;54;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.65;2.4;345;128;14.47;16.1;0.08;1.113;0;1;0;0;1;1;0;0;0;1;0;357;;167;120;0;88
321.52;922;24;24;0;3.37;68;0;45;25;0;55;5;0.45;1.0;1.0;0;0;139;0;25;3.0;0.0;1.69;2.6;345;128;14.47;15.7;0.05;1.085;0;1;0;0;1;1;0;0;0;1;0;363;;169;120;0;89
321.91;948;24;24;0;3.31;67;0;45;25;0;54;5;0.45;1.0;1.0;0;0;139;0;25;3.0;0.0;1.66;2.6;345;128;14.47;16.3;0.02;1.126;0;1;0;0;1;1;0;0;0;1;0;354;;170;120;0;89
322.33;948;23;23;0;3.18;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.61;2.5;345;128;14.47;16.4;0.07;1.133;0;1;0;0;1;1;0;0;0;1;0;348;;170;120;0;89
322.74;935;23;23;0;3.18;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.61;2.5;345;128;14.47;15.4;0.05;1.064;0;1;0;0;1;1;0;0;0;1;0;350;;170;120;0;88
322.93;922;24;24;0;3.31;67;0;45;25;0;54;5;0.45;1.0;1.0;0;0;139;0;25;3.0;0.0;1.66;2.5;345;128;14.47;17.5;0.08;1.209;0;1;0;0;1;1;0;0;0;1;0;357;;170;120;0;89
323.33;935;24;24;0;3.3;68;0;45;25;0;54;5;0.45;1.0;1.0;0;0;139;0;25;3.0;0.0;1.66;2.6;345;128;14.47;15.9;0.06;1.099;0;1;0;0;1;1;0;0;0;1;0;357;;169;120;0;89
323.75;973;23;23;0;3.26;67;0;45;25;0;53;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.64;2.6;345;128;14.47;15.5;0.06;1.071;0;1;0;0;1;1;0;0;0;1;0;353;;170;120;0;89
324.15;948;23;23;0;3.23;67;0;45;25;0;53;5;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.6;345;128;14.47;16.6;0.08;1.147;0;1;0;0;1;1;0;0;0;1;0;352;;170;120;0;89
324.53;948;23;23;0;3.23;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.6;345;128;14.47;16.4;0.04;1.133;0;1;0;0;1;1;0;0;0;1;0;353;;170;120;0;89
324.93;973;23;23;0;3.23;67;0;45;25;0;53;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.6;345;128;14.47;15.1;0.08;1.044;0;1;0;0;1;1;0;0;0;1;0;350;;170;120;0;88
325.33;973;23;23;0;3.23;67;0;45;25;0;53;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.6;345;128;14.47;15.5;0.05;1.071;0;1;0;0;1;1;0;0;0;1;0;349;;170;120;0;88
325.75;986;23;23;0;3.21;67;0;45;25;0;53;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.6;345;128;14.47;16.4;0.0;1.133;0;1;0;0;1;1;0;0;0;1;0;347;;170;120;0;88
326.14;948;23;23;0;3.23;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.6;345;128;14.47;16.2;0.08;1.12;0;1;0;0;1;1;0;0;0;1;0;351;;170;120;0;88
326.54;948;23;23;0;3.22;68;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.5;345;128;14.47;15.0;0.05;1.037;0;1;0;0;1;1;0;0;0;1;0;352;;169;120;0;89
326.94;973;23;23;0;3.21;67;0;45;25;0;53;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.6;345;128;14.47;16.3;0.08;1.126;0;1;0;0;1;1;0;0;0;1;0;350;;170;119;0;89
327.35;948;23;23;0;3.21;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.5;345;128;14.47;17.0;0.08;1.175;0;1;0;0;1;1;0;0;0;1;0;350;;170;119;0;87
327.75;948;23;23;0;3.21;67;0;45;25;0;53;5;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.5;345;128;14.47;15.8;0.0;1.092;0;1;0;0;1;1;0;0;0;1;0;349;;170;119;0;88
328.16;922;23;23;0;3.21;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.5;345;128;14.47;15.3;0.09;1.057;0;1;0;0;1;1;0;0;0;1;0;353;;169;119;0;82
328.55;922;23;23;0;3.25;66;0;45;25;0;54;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.63;2.5;345;128;14.47;16.3;0.07;1.126;0;1;0;0;1;1;0;0;0;1;0;354;;171;119;0;89
328.97;935;23;23;0;3.26;67;0;45;25;0;53;5;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.64;2.5;345;128;14.47;15.5;0.01;1.071;0;1;0;0;1;1;0;0;0;1;0;353;;170;119;0;89
329.16;948;23;23;0;3.21;67;0;45;25;0;53;5;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.62;2.5;345;128;14.47;15.9;0.09;1.099;0;1;0;0;1;1;0;0;0;1;0;351;;170;119;0;88
329.56;935;23;23;0;3.16;67;0;45;25;0;53;4;0.44;1.0;1.0;0;0;139;0;25;2.88;0.0;1.6;2.5;345;128;14.47;16.6;0.06;1.147;0;1;0;0;1;1;0;0;0;1;0;349;;170;119;0;89
329.96;948;22;22;0;3.12;66;0;45;25;0;52;4;0.44;1.0;1.0;0;0;139;0;25;2.75;0.0;1.58;2.5;345;128;14.7;15.5;0.1;1.054;0;1;0;0;1;1;0;0;0;1;0;343;;172;119;0;88
330.37;1063;23;23;0;3.13;65;0;45;25;0;51;5;0.45;1.0;1.0;0;0;139;0;25;2.88;0.0;1.58;2.8;345;128;14.7;15.2;0.09;1.034;0;1;0;0;1;1;0;0;0;1;0;337;;173;119;0;86
330.77;1178;21;21;0;2.98;65;0;44;26;0;49;5;0.44;1.0;1.0;0;0;139;0;26;2.62;0.0;1.52;2.9;345;128;14.7;14.4;0.02;0.98;0;1;0;0;1;1;0;0;0;1;0;320;;173;119;0;85
331.17;1204;20;20;0;2.9;66;0;44;26;0;48;5;0.43;1.0;1.0;0;0;139;0;26;2.5;0.0;1.49;2.9;345;128;14.7;15.0;0.1;1.02;0;1;0;0;1;1;0;0;0;1;0;313;;171;119;6;84
331.57;1165;19;19;0;2.75;66;0;45;25;0;47;4;0.41;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.7;345;128;14.7;13.5;0.09;0.918;0;1;0;0;1;1;0;0;0;1;0;308;;171;118;21;84
331.97;1050;19;19;0;2.81;67;0;45;25;0;48;4;0.41;1.0;1.0;0;0;141;0;25;2.38;0.0;1.46;2.5;345;128;14.7;14.4;0.01;0.98;0;1;0;0;1;1;0;0;0;1;0;309;;172;118;24;41
332.38;1012;19;19;0;2.77;66;0;45;25;0;48;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.44;2.3;345;128;14.7;13.7;0.0;0.932;0;1;0;0;1;1;0;0;0;1;0;314;;172;118;24;84
332.77;986;18;18;0;2.72;66;0;45;25;0;48;4;0.4;1.0;1.0;0;0;141;0;25;2.25;0.0;1.42;2.2;345;128;14.7;15.1;0.02;1.027;0;1;0;0;1;1;0;0;0;1;0;310;;173;118;23;105
333.18;999;19;19;0;2.75;66;0;45;25;0;48;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.3;345;128;14.7;14.6;0.01;0.993;0;1;0;0;1;1;0;0;0;1;0;316;;171;118;21;85
333.58;948;19;19;0;2.8;66;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.45;2.2;345;128;14.7;14.5;0.1;0.986;0;1;0;0;1;1;0;0;0;1;0;319;;172;118;13;44
333.97;922;19;19;0;2.76;65;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.1;345;128;14.7;14.9;0.02;1.014;0;1;0;0;1;1;0;0;0;1;0;322;;173;118;9;85
334.38;922;19;19;0;2.77;64;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.1;345;128;14.7;14.5;0.01;0.986;0;1;0;0;1;1;0;0;0;1;0;322;;174;118;5;85
334.77;948;19;19;0;2.77;64;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.2;345;128;14.7;14.8;0.08;1.007;0;1;0;0;1;1;0;0;0;1;0;319;;175;118;2;85
334.99;922;19;19;0;2.75;64;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.42;2.1;345;128;14.7;14.6;0.04;0.993;0;1;0;0;1;1;0;0;0;1;0;319;;175;117;1;85
335.39;896;20;20;0;2.82;64;0;45;25;0;50;4;0.4;1.0;1.0;0;0;141;0;25;2.5;0.0;1.45;2.1;345;128;14.7;15.4;0.02;1.048;0;1;0;0;1;1;0;0;0;1;0;327;;175;117;0;85
335.79;948;19;19;0;2.77;64;0;45;25;0;49;4;0.4;1.0;1.0;0;0;141;0;25;2.38;0.0;1.43;2.2;345;128;14.7;15.7;0.09;1.068;0;1;0;0;1;1;0;0;0;1;0;323;;174;117;0;84
