время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
55.79;756;24;24;1.0;5.05;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;79;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.44
56.2;832;23;23;1.0;4.75;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.32
56.59;781;23;23;1.0;4.82;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.1;0.0;345;63;2.35
57.04;768;23;23;1.0;4.87;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.1;0.0;345;63;2.37
57.42;717;25;25;1.0;5.07;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;79;0;;15;3.12;14.47;;;;3.0;0.0;345;63;2.45
57.85;845;23;23;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.5;0.0;345;63;2.38
58.24;756;25;25;1.0;5.08;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;0;0;168;79;0;;15;3.12;14.47;;;;3.2;0.0;345;63;2.46
58.64;820;23;23;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.38
59.06;832;23;23;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.4;0.0;345;63;2.38
59.27;845;24;24;1.0;4.92;2;1;38;168;66;42;0;0;0;0.0;0.0;156;127;69;8;55;15;84;0;0;169;79;0;;15;3.0;14.47;;;;3.5;0.0;345;63;2.39
59.7;807;22;22;1.0;4.67;2;1;38;168;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;79;0;;15;2.75;14.7;;;;3.1;0.0;345;63;2.29
60.1;820;24;24;1.0;5.02;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;79;0;;15;3.0;14.47;;;;3.4;0.0;345;63;2.43
60.5;807;23;23;1.0;4.85;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.36
60.92;845;23;23;1.0;4.87;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;79;0;;15;2.88;14.47;;;;3.4;0.0;345;63;2.37
61.31;807;24;24;1.0;4.92;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.3;0.0;345;63;2.39
61.72;832;23;23;1.0;4.82;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.35
62.15;756;24;24;1.0;4.98;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;168;78;0;;15;3.0;14.47;;;;3.1;0.0;345;63;2.42
62.54;807;24;24;1.0;4.95;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.3;0.0;345;63;2.4
62.96;781;24;24;1.0;4.92;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.39
63.17;807;23;23;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.38
63.57;807;23;23;1.0;4.82;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.2;0.0;345;63;2.35
63.97;845;23;23;1.0;4.82;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.4;0.0;345;63;2.35
64.39;781;23;23;1.0;4.85;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.2;0.0;345;63;2.36
64.8;820;23;23;1.0;4.87;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.37
65.22;807;23;23;1.0;4.87;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.37
65.63;756;24;24;1.0;4.95;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.1;0.0;345;63;2.4
66.06;756;24;24;1.0;4.97;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.1;0.0;345;63;2.41
66.44;768;26;26;1.0;5.27;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;78;0;;15;3.25;14.47;;;;3.4;0.0;345;63;2.54
66.67;820;24;24;1.0;4.95;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.4;0.0;345;63;2.4
67.07;832;24;24;1.0;4.9;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.4;0.0;345;63;2.38
67.49;781;24;24;1.0;4.97;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.41
67.93;781;24;24;1.0;4.95;2;1;38;168;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;84;0;0;169;78;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.4
71.82;768;25;25;1.0;5.15;2;1;134;38;66;42;0;0;0;0.0;0.0;156;127;69;56;55;15;84;0;0;169;77;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.48
72.22;807;24;24;1.0;4.95;2;1;134;38;66;42;0;0;0;0.0;0.0;156;127;69;40;55;15;84;0;0;169;77;0;;15;3.0;14.47;;;;3.3;0.0;345;63;2.4
72.42;820;23;23;1.0;4.87;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.37
72.82;781;24;24;1.0;4.9;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;77;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.38
73.25;820;22;22;1.0;4.7;2;1;134;38;65;42;0;0;0;0.0;0.0;156;127;69;8;55;15;84;0;0;169;77;0;;15;2.75;14.7;;;;3.2;0.0;345;63;2.3
73.64;756;24;24;1.0;5.0;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;84;0;0;169;77;0;;15;3.0;14.47;;;;3.1;0.0;345;63;2.42
74.07;832;23;23;1.0;4.8;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.34
74.5;832;23;23;1.0;4.87;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.4;0.0;345;63;2.37
74.9;807;23;23;1.0;4.77;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.2;0.0;345;63;2.33
75.31;807;23;23;1.0;4.82;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.2;0.0;345;63;2.35
75.7;832;23;23;1.0;4.85;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;84;0;0;169;77;0;;15;2.88;14.47;;;;3.4;0.0;345;63;2.36
76.11;717;24;24;1.0;4.96;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;0;0;167;77;0;;15;3.0;14.47;;;;3.0;0.0;345;63;2.41
76.32;922;33;33;1.0;6.42;2;1;134;38;65;44;1;0;0;0.0;0.0;140;127;69;8;55;15;84;1;0;169;77;0;;15;4.12;14.59;;;;4.9;0.6;345;63;2.99
76.72;1101;29;29;1.0;5.75;2;1;134;38;64;45;1;0;0;0.0;0.0;140;127;69;40;55;15;84;1;0;169;77;0;;15;3.62;14.7;;;;5.3;0.9;345;63;2.72
77.15;999;24;24;1.0;4.97;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;1;0;169;77;0;;15;3.0;14.47;;;;4.1;0.0;345;63;2.41
77.55;1050;29;29;1.0;5.73;2;1;134;38;65;45;1;0;0;0.0;0.0;140;127;69;24;55;15;85;1;0;167;77;0;;15;3.62;14.7;;;;5.0;0.9;345;63;2.72
77.98;1153;27;27;1.0;5.46;2;1;134;38;65;45;1;0;0;0.0;0.0;140;127;69;8;55;15;85;1;0;167;77;0;;15;3.38;14.7;;;;5.2;0.9;345;63;2.61
78.39;1165;26;26;1.0;5.27;2;1;134;38;64;45;1;0;0;0.0;0.0;140;127;69;56;55;16;84;1;0;169;77;0;;15;3.25;14.7;;;;5.1;0.9;345;63;2.53
78.8;1204;25;25;1.0;5.15;2;1;134;38;64;45;1;0;0;0.0;0.0;140;127;69;24;54;16;84;1;0;169;77;0;;16;3.12;14.7;;;;5.2;0.9;345;63;2.48
79.22;1153;26;26;1.0;5.21;2;1;134;38;64;45;1;0;0;0.0;0.0;140;127;69;24;55;17;85;1;0;168;76;0;;15;3.25;14.7;;;;5.0;0.9;345;63;2.51
79.43;1089;16;16;1.0;3.65;2;1;134;38;64;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;0;0;166;76;0;;15;2.0;14.7;;;;3.3;0.0;345;63;1.89
79.82;845;20;20;1.0;4.4;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;0;0;166;76;0;;15;2.5;14.7;;;;3.1;0.0;345;63;2.19
80.24;730;23;23;1.0;4.75;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;0;0;166;76;0;;15;2.88;14.47;;;;2.9;0.0;345;63;2.33
80.65;730;22;22;1.0;4.65;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;76;0;;15;2.75;14.7;;;;2.8;0.0;345;63;2.29
81.05;756;22;22;1.0;4.71;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;0;0;168;76;0;;15;2.75;14.7;;;;3.0;0.0;345;63;2.31
81.47;756;22;22;1.0;4.58;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;0;0;168;76;0;;15;2.75;14.7;;;;2.9;0.0;345;63;2.26
81.87;679;24;24;1.0;4.88;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;0;0;168;76;0;;15;3.0;14.47;;;;2.8;0.0;345;63;2.38
82.3;756;22;22;1.0;4.66;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;24;55;15;85;0;0;168;76;0;;15;2.75;14.7;;;;2.9;0.0;345;63;2.29
82.7;730;24;24;1.0;4.92;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;84;0;0;169;76;0;;15;3.0;14.47;;;;3.0;0.0;345;63;2.39
83.12;730;24;24;1.0;4.93;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;0;0;164;76;0;;15;3.0;14.47;;;;3.0;0.0;345;63;2.41
83.3;666;26;27;1.0;5.38;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;0;0;165;76;0;;15;3.25;14.7;;;;3.0;0.0;345;63;2.59
83.7;768;25;25;1.0;5.11;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;0;0;167;76;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.47
84.12;717;26;26;1.0;5.25;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;0;0;166;76;0;;15;3.25;14.47;;;;3.1;0.0;345;63;2.53
84.57;730;26;26;1.0;5.23;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;168;76;0;;15;3.25;14.47;;;;3.2;0.0;345;63;2.52
84.96;820;23;23;1.0;4.78;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;0;0;168;76;0;;15;2.88;14.47;;;;3.3;0.0;345;63;2.34
85.4;704;26;26;1.0;5.31;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;166;76;0;;15;3.25;14.47;;;;3.1;0.0;345;63;2.55
85.8;781;26;26;1.0;5.32;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;76;0;;15;3.25;14.47;;;;3.5;0.0;345;63;2.56
86.22;781;24;24;1.0;4.98;2;1;134;38;66;42;0;0;0;0.0;0.0;156;127;69;56;55;15;85;0;0;168;76;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.42
86.44;756;24;24;1.0;5.06;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;167;76;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.45
86.83;717;26;26;1.0;5.31;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;0;0;164;75;0;;15;3.25;14.47;;;;3.2;0.0;345;63;2.56
87.24;820;24;24;1.0;5.01;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;0;0;164;75;0;;15;3.0;14.47;;;;3.4;0.0;345;63;2.44
87.65;781;24;24;1.0;4.95;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;0;0;166;75;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.41
88.04;730;25;25;1.0;5.13;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;167;75;0;;15;3.12;14.47;;;;3.1;0.0;345;63;2.48
88.45;781;25;25;1.0;5.17;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;75;0;;15;3.12;14.47;;;;3.4;0.0;345;63;2.5
88.86;768;25;25;1.0;5.12;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;0;0;166;75;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.48
89.25;807;25;25;1.0;5.1;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;75;0;;15;3.12;14.47;;;;3.4;0.0;345;63;2.47
89.68;781;25;25;1.0;5.13;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;0;0;167;75;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.49
90.09;768;25;25;1.0;5.23;2;1;134;38;66;42;0;0;0;0.0;0.0;156;127;69;56;55;15;85;0;0;167;75;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.52
90.53;807;24;24;1.0;5.03;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;0;0;167;75;0;;15;3.0;14.47;;;;3.4;0.0;345;63;2.44
90.7;756;25;25;1.0;5.21;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;0;0;164;75;0;;15;3.12;14.47;;;;3.3;0.0;345;63;2.52
91.12;756;27;27;1.0;5.46;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;0;0;164;75;0;;15;3.38;14.47;;;;3.4;0.0;345;63;2.62
91.54;832;25;25;1.0;5.06;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;167;75;0;;15;3.12;14.47;;;;3.5;0.0;345;63;2.45
91.96;768;24;24;1.0;5.01;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;167;75;0;;15;3.0;14.47;;;;3.2;0.0;345;63;2.43
92.4;845;24;24;1.0;5.05;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;0;0;166;75;0;;15;3.0;14.47;;;;3.6;0.0;345;63;2.45
92.78;730;26;26;1.0;5.3;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;0;0;166;75;0;;15;3.25;14.47;;;;3.2;0.0;345;63;2.55
93.21;820;25;25;1.0;5.03;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;0;0;167;75;0;;15;3.12;14.47;;;;3.4;0.0;345;63;2.44
93.62;781;26;26;1.0;5.31;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;0;0;164;74;0;;15;3.25;14.47;;;;3.5;0.0;345;63;2.56
93.82;730;26;26;1.0;5.23;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;85;0;0;167;75;0;;15;3.25;14.47;;;;3.2;0.0;345;63;2.52
94.25;730;27;27;1.0;5.46;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;0;0;164;74;0;;15;3.38;14.47;;;;3.3;0.0;345;63;2.62
94.65;781;26;26;1.0;5.18;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;0;0;167;74;0;;15;3.25;14.47;;;;3.4;0.0;345;63;2.5
95.06;768;25;25;1.0;5.17;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;8;51;20;86;0;0;166;74;0;;19;3.12;14.47;;;;3.3;0.0;345;63;2.5
95.48;717;27;27;1.0;5.41;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;8;50;20;87;0;0;165;74;0;;20;3.38;14.47;;;;3.2;0.0;345;63;2.6
95.91;679;29;29;1.0;5.68;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;8;50;20;89;0;0;163;74;0;;20;3.62;14.47;;;;3.2;0.0;345;63;2.72
96.32;679;35;35;1.0;6.65;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;90;1;0;161;74;0;;20;4.38;14.59;;;;3.8;0.0;345;63;3.11
96.75;730;29;29;1.0;5.75;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;88;1;0;163;74;0;;20;3.62;14.47;;;;3.5;0.0;345;63;2.74
96.94;717;31;31;1.0;6.12;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;88;1;0;163;74;0;;20;3.88;14.59;;;;3.7;0.0;345;63;2.89
97.37;730;29;29;1.0;5.75;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;24;50;20;86;1;0;166;74;0;;20;3.62;14.47;;;;3.5;0.0;345;63;2.73
97.78;717;31;31;1.0;6.02;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;1;0;166;74;0;;15;3.88;14.59;;;;3.6;0.0;345;63;2.84
98.17;820;28;28;1.0;5.58;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;1;0;165;74;0;;15;3.5;14.47;;;;3.8;0.0;345;63;2.67
98.6;768;31;31;1.0;6.01;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;1;0;164;74;0;;15;3.88;14.59;;;;3.8;0.0;345;63;2.84
99.01;845;29;29;1.0;5.71;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;1;0;167;74;0;;15;3.62;14.47;;;;4.0;0.0;345;63;2.71
99.44;845;29;29;1.0;5.75;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;1;0;167;74;0;;15;3.62;14.47;;;;4.0;0.0;345;63;2.73
99.85;832;30;30;1.0;5.85;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;1;0;166;74;0;;15;3.75;14.47;;;;4.1;0.0;345;63;2.77
100.04;820;29;29;1.0;5.71;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;1;0;165;74;0;;15;3.62;14.47;;;;3.9;0.0;345;63;2.72
100.46;871;29;29;1.0;5.7;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;1;0;166;74;0;;15;3.62;14.47;;;;4.1;0.0;345;63;2.71
100.86;948;27;27;1.0;5.36;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;1;0;167;74;0;;15;3.38;14.47;;;;4.2;0.0;345;63;2.57
101.3;973;26;26;1.0;5.17;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;1;0;167;74;0;;15;3.25;14.47;;;;4.2;0.0;345;63;2.5
101.68;884;26;26;1.0;5.26;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;1;0;164;74;0;;15;3.25;14.47;;;;3.9;0.0;345;63;2.54
102.12;922;25;25;1.0;5.07;2;1;134;38;66;42;0;0;0;0.0;0.0;156;127;69;56;55;15;86;1;0;166;74;0;;15;3.12;14.47;;;;3.9;0.0;345;63;2.46
102.54;922;25;25;1.0;5.08;2;1;134;38;65;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;1;0;167;73;0;;15;3.12;14.47;;;;3.9;0.0;345;63;2.46
102.95;948;26;26;1.0;5.18;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;1;0;164;73;0;;15;3.25;14.47;;;;4.1;0.0;345;63;2.51
103.35;845;26;26;1.0;5.23;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;40;55;15;85;1;0;167;73;0;;15;3.25;14.47;;;;3.7;0.0;345;63;2.52
103.52;948;25;25;1.0;5.07;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;1;0;166;73;0;;15;3.12;14.47;;;;4.0;0.0;345;63;2.46
103.95;845;25;25;1.0;5.12;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;1;0;166;73;0;;15;3.12;14.47;;;;3.6;0.0;345;63;2.48
104.34;832;26;26;1.0;5.28;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;1;0;167;73;0;;15;3.25;14.47;;;;3.7;0.0;345;63;2.54
104.75;845;27;27;1.0;5.33;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;1;0;167;73;0;;15;3.38;14.47;;;;3.8;0.0;345;63;2.56
105.17;781;27;27;1.0;5.45;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;1;0;166;73;0;;15;3.38;14.47;;;;3.5;0.0;345;63;2.61
105.61;820;26;26;1.0;5.31;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;85;1;0;167;73;0;;15;3.25;14.47;;;;3.6;0.0;345;63;2.55
106.02;871;25;25;1.0;5.13;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;8;55;15;85;1;0;167;73;0;;15;3.12;14.47;;;;3.7;0.0;345;63;2.48
106.41;845;25;25;1.0;5.17;2;1;134;38;66;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;1;0;166;73;0;;15;3.12;14.47;;;;3.6;0.0;345;63;2.5
106.83;832;24;24;1.0;4.95;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;8;50;20;86;0;0;166;73;0;;20;3.0;14.47;;;;3.4;0.0;345;63;2.41
107.06;896;46;46;1.0;8.33;2;1;134;38;64;49;3;0;0;0.0;0.0;140;95;64;56;56;14;87;1;0;164;73;0;;14;5.75;14.7;;;;6.2;2.0;345;63;3.77
107.45;1063;59;59;1.0;10;2;1;134;38;64;65;11;0;0;0.0;0.0;140;95;64;40;56;14;87;1;0;164;73;0;;14;7.38;14.7;;;;9.2;6.7;345;63;4.6
107.88;1473;51;51;1.0;9.08;2;1;134;38;64;65;11;0;0;0.0;0.0;140;95;64;40;56;14;87;1;0;165;73;0;;14;6.38;14.7;;;;11.1;6.7;345;63;4.07
108.31;1268;31;31;1.0;6.03;2;1;134;38;64;49;3;0;0;0.0;0.0;140;95;64;40;56;14;87;1;0;165;73;0;;14;3.88;14.7;;;;6.4;2.0;345;63;2.85
108.7;986;28;28;1.0;5.58;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;1;0;166;73;0;;20;3.5;14.47;;;;4.6;0.0;345;63;2.67
109.13;935;30;30;1.0;5.93;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;1;0;164;73;0;;20;3.75;14.47;;;;4.6;0.0;345;63;2.81
109.51;896;31;31;1.0;5.98;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;87;1;0;165;73;0;;20;3.88;14.59;;;;4.5;0.0;345;63;2.83
109.92;896;31;31;1.0;6.01;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;1;0;164;73;0;;20;3.88;14.59;;;;4.5;0.0;345;63;2.84
110.34;922;31;31;1.0;6.05;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;24;50;20;86;1;0;166;72;0;;20;3.88;14.59;;;;4.6;0.0;345;63;2.85
110.57;832;40;40;1.0;7.42;2;1;134;38;64;45;1;0;0;0.0;0.0;140;95;65;40;56;14;88;1;0;163;72;0;;14;5.0;14.7;;;;5.1;0.9;345;63;3.41
110.99;1012;27;27;1.0;5.37;2;1;134;38;65;42;0;0;0;0.0;0.0;140;95;65;40;50;20;86;1;0;166;72;0;;20;3.38;14.47;;;;4.5;0.0;345;63;2.58
111.37;884;29;29;1.0;5.76;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;56;50;20;87;1;0;165;72;0;;20;3.62;14.47;;;;4.2;0.0;345;63;2.74
111.81;884;29;29;1.0;5.68;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;40;50;20;85;1;0;167;72;0;;20;3.62;14.47;;;;4.2;0.0;345;63;2.7
112.24;845;29;29;1.0;5.8;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;56;50;20;86;1;0;167;72;0;;20;3.62;14.47;;;;4.1;0.0;345;63;2.75
112.65;845;29;29;1.0;5.68;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;56;50;20;85;1;0;167;72;0;;20;3.62;14.47;;;;4.0;0.0;345;63;2.7
113.06;820;28;28;1.0;5.55;2;1;134;38;66;42;0;0;0;0.0;0.0;140;95;65;24;50;20;86;1;0;166;72;0;;20;3.5;14.47;;;;3.8;0.0;345;63;2.65
